web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576034880-11203","https://losestudiantes.co/","Lee Weintraub MichaelEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/lee-weintraub-michael","Es un excelente profesor, se preocupa porque los estudiantes entiendan y explica de forma muy clara y sencilla los temas. 
No es un impedimento que la clase sea dictada en ingles, ya que el intenta que los estudiantes mejoren hablando y escribiendo en su clase, por lo que no se debe manejar un nivel perfecto del idioma.
En cuanto a metodologia, no ...
Leer más...Pros: aprendes mucho sin necesidad de leer todoCons: no tiene","5"
"1576034880-11200","https://losestudiantes.co/","Lee Weintraub MichaelEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/lee-weintraub-michael","Michael es amable, comprensivo, inteligente, una excelente persona y excelente profesor. Hace que la clase sea muy divertida, tiene temas muy interesantes y actividades como juegos de roles o debates super cheveres. Da algunas ayudas. La clase tiene bastante tema y el primer ciclo puede ser pesado, por lo que hay que dedicarle tiempo al parcial. To...
Leer más...Pros: Clase entretenida e interesante
Da ayudas
Excelente profesorCons: Muchas lecturas, algunas innecesarias, a veces 3 o 4 por clase.
Los monitores llegan a ser petulantes.
Su asistente es muy sobrado, presumido, grosero, una vez perjudico a casi toda la clase porque si, no acepta opiniones, en realidad mala persona.","4.5"
"1576034908-11283","https://losestudiantes.co/","David Fernando Salas MuñozEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/david-fernando-salas-mu%C3%B1oz","Muy buen profesor, muy buena clase y metodología
La mejor clase que he tomado de GobiernoPros: Metodologia
Forma de enseñanza
Cons: Los trabajos son en grupo (es el mismo grupo para todo el semestre)
La puntualidad y asistencia son importantes","5"
"1576034908-11279","https://losestudiantes.co/","David Fernando Salas MuñozEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/david-fernando-salas-mu%C3%B1oz","Es un buen profesor, es amable y muy querido.
Intenta llevar la clase de una forma interesante para todos.
SIEMPRE dispuesto a ayudar y a escuchar a sus estudiantes.
¡Muy buen profesor y persona!
Además es justo con el trabajo que se haga para la clase.","5"
"1576034908-11285","https://losestudiantes.co/","David Fernando Salas MuñozEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/david-fernando-salas-mu%C3%B1oz","Pros: Las clases son muy entretenidas y su manera de enseñar es muy diferente pero mantiene más  la atención de los estudiantes","5"
"1576034897-11237","https://losestudiantes.co/","Sebastian Elias Bitar GiraldoEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sebastian-elias-bitar-giraldo","Excelente profesor. Se aprende mucho, los temas son entretenidos, deja muchos bonos. Es muy necesaria la lectura, aprovechar los bonos y asistir a clase.","5"
"1576034880-11197","https://losestudiantes.co/","Lee Weintraub MichaelEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/lee-weintraub-michael","Michael es una excelente persona, sin embargo siento que en su clase no aprendí mucho, dejo mucha carga en los monitores y estos no estaban en la capacidad de hacerse cargo de la clase. Las explicaciones que dio él no eran del todo claras en muchos de los aspectos más fundamentales y en cambio se volvía repetitivo en algunos detalles. Pros: Es muy amable y trata de dar lo mejor de si mismo en la clase. 
Es una clase fácil. Cons: Las lecturas son sumamente tediosas y por el desorden de la clase es muy difícil seguirlas.","3"
"1576034886-11212","https://losestudiantes.co/","Hector Fabio Hernandez VillamilEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/hector-fabio-hernandez-villamil","Esta clase, al igual que Hector, no es para todo el mundo. Usted tiene que llegar dispuesto a abrir sus emociones, a participar y a escuchar las emociones de sus compañeros. A Hector le gusta dirigir la conversación en ocasiones pero hay otras en las cuales prefiere que el curso la dirija. Sabe mucho de liderazgo y cuenta sus historias personales en las que aplicó la teoría. El proyecto que se hace es interesante pero él no es el mejor apoyo para desarrollarlo.","4"
"1576034877-11183","https://losestudiantes.co/","Maite Careaga TagueñaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/maite-careaga-tague%C3%B1a","Su clase de liderazgo, teoría y práctica y ella en general ha sido lo mejor que me he encontrado en la universidad, sin duda alguna. Tiene doctorado y es de las pocas  que en serio te enseña y te hace ver el mundo desde una perspectiva muy distinta. En este tipo de profesores debería enfocarse la Univrsidad de los Andes, mil gracias a ella por sus valiosas enseñanzas.","5"
"1576034875-11170","https://losestudiantes.co/","Dario Maldonado CarrizosaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/dario-maldonado-carrizosa","Dario es muy buena persona y sabe mucho, pero como profesor le falta. La clase siempre es muy aburrida, es dificil no dormirse pues muchas clases se tratan de presenciar una discusion de el con 5 estudiantes que se salen del tema, por ello Dario suele enredarse y tarda en volver al tema y esto es muy perjudicial en el primer ciclo del curso pues mu...
Leer más...Pros: Es buena persona, no es grosero.
Da ayudas.
Lecuras mas interesantes al final del curso.Cons: Clase MUY aburrida.
Teorias complejas
Lecturas largas y complicadas al comienzo
Se enreda y se desvia mucho
No sabe captar la atencion de los estudiantes
Los ensayos toman bastante tiempo y requieren bastante cuidado
Uno de sus monitores es grosero e injusto","2"
"1576034897-11252","https://losestudiantes.co/","Sebastian Elias Bitar GiraldoEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sebastian-elias-bitar-giraldo","Su clase es muy interesante y hace actividades en verdad entretenidas. Sabe muchísimo de los temas de la clase y está pendiente de cualquier duda que uno pueda tenerPros: Amable, apasionado por los temas que explica Cons: A veces puede ser un poco escuelero","5"
"1576034871-11135","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Sandra es una de las mejores profesoras de la carrera. No solo sabe del tema sino que se esfuerza porque todos sus estudiantes entiendan. Si bien es muy estricta con la puntualidad y las lecturas, todas las lecturas son muy enriquecedoras y sirven mucho para estudiar a la hora de los parciales. Pros: 1. Es clara y dinámica en sus clases","5"
"1576034886-11220","https://losestudiantes.co/","Hector Fabio Hernandez VillamilEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/hector-fabio-hernandez-villamil","Sus clases son muy buenas y aprendi mucho acerca de los temas de los cuales tratan. 
Se esmera mucho por fomentar el aprendizaje entre sus estudiantes y siempre demuestra su pasion en cuanto a lo que quiere enseñar.","5"
"1576034875-11174","https://losestudiantes.co/","Dario Maldonado CarrizosaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/dario-maldonado-carrizosa","Darío sabe muchísimo sobre el tema de clase y es muy amable. Sin embargo, creo que sus explicaciones no son muy claras y su forma de conducir la clase puede ser un poco desorganizada.","4"
"1576034871-11145","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Sandra es una mujer con mucho caracter, que puede tender haci el autoritarismo y usa unas formulas de calificacion (al menos en mi semestre) que fueron sumamente injustas. Como Profesora, creo que sabe mucho y sin duda es una experte en su campo, pero le cuesta transmitir lo que sabe, imagino que porque e sun CBU no le pone ni el empeño ni el entus...
Leer más...Pros: Sabe mucho de sus temas (si dicta algo, es porque seguramente conoce de verdad lo que esta haciendo y esta preparada academicamente hablando). Una mujer de grandes capacidades intelectualesCons: Como persona deja mucho que desear y como Profesora a veces puede ser ininteligible","1.5"
"1576034877-11192","https://losestudiantes.co/","Maite Careaga TagueñaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/maite-careaga-tague%C3%B1a","La clase es una locura. Al principio uno puede sentirse incómodo pues no es el tipo de clases al que estamos acostumbrados, pero al final va a agradecer cada segundo de la clase. Es increíble y Maite es una gran persona.","5"
"1576034891-11232","https://losestudiantes.co/","Mauricio Velasquez OspinaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/mauricio-velasquez-ospina","Mauricio es muy buena persona, y se le nota mucho su interes por la política y las estadisticas, sin embargo su clase es muy aburridora, desordenada y poco profunda, esto debido a que esta más interesado por leer la mayor cantidad de lecturas que realmente en sacarle provecho a estas hasta tal punto que no hay tiempo para la discusión con los estudiantes sobre estas. Pros: - Es fácil de dejar alta siempre y cuando se hagan las lecturas
- Quices con lectura afuera
- Parciales en casaCons: - La clase es muy pesada, si no tiene tiempo no la meta, es en serio
- Quices casi que todas las clases
- Trabajo grupal sin posibilidad de elegir grupo
- Los parciales son DEMASIADO largos
- Demasiado desordenado","3"
"1576034899-11257","https://losestudiantes.co/","Catalina Correa SalazarEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/catalina-correa-salazar","Al parecer si le apasiona el tema pero parece que no le gusta enseñar :/ no va a clase, es muy desorganizada y un poco mala genteCons: desorganizada
escricta","2"
"1576034875-11175","https://losestudiantes.co/","Dario Maldonado CarrizosaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/dario-maldonado-carrizosa","Pros: Es increíble, sabe muchísimo, siempre te dejará exponer tus puntos de vista, es genial recibir clase con él, te muestra las cosas desde otra perspectiva, es muy dinámico.Cons: Ninguno.","5"
"1576034891-11233","https://losestudiantes.co/","Mauricio Velasquez OspinaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/mauricio-velasquez-ospina","Gran profesor. Sabe demasiado, se preocupa por conocer a sus estudiantes y que les guste la clase. Trabaja temas interesantes y la clase no es aburrida, ya que se trata de analizar la coyuntura política del momento a partir de las lecturas, hay mucha discusión en clase y no es repetir las lecturas que se hicieron. Es exigente pero no es rajador con los estudiantesPros: Amable, se preocupa por los estudiantes
Sabe mucho sobre los temas y le apasionan
Te deja trabajar temas que te interesan en clase
La clase es muy interesante Cons: A veces la clase puede ser muy exigente (no necesariamento un contra). Pero si se están viendo materias muy difíciles hay que entender que a la clase hay que dedicarle tiempo","5"
"1576034877-11186","https://losestudiantes.co/","Maite Careaga TagueñaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/maite-careaga-tague%C3%B1a","Es muy amable, y el curso en general aportó a mi crecimiento como persona. No obstante, ella a veces es como una dictadora en la clase, y no acepta otras opiniones. Además, la metodología del curso tiene mucho que mejorar; el trabajo en grupo consumía mucho tiempo y no tenía un peso equivalente en la nota.Pros: Aprendí cosas útiles sobre cómo manejar mis sentimientos
Uno empieza a ver las opiniones de los demás de manera diferente
Es un curso que permite salir de la rutinaCons: El trabajo en grupo (y por ende el curso) es una pesadilla si a uno le toca un mal grupo","4"
"1576034871-11162","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Pros: Logra que el tema sea interesante
Parece una madre
Los parciales no son difíciles si se leen las lecturas y se atiende a clase
Cons: Muchos trabajos, para quienes no están en primer semestre les queda mas difícil poder dedicarle todo el tiempo que requiere la materia.
En las correcciones de actividades no se dejaba claro que era en si lo que queria corregir.
Otro defecto, que no va en si en ella, es que al haber tantos trabajos grupales, pueden haber problemas de que los otros no trabajen y afecten la nota final.
Algo temperamental.
Escuelera.","4.5"
"1576034871-11153","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Es muy apasionada por lo que hace. En la clase se aprende mucho y aunque sea una sección con muchas personas, hay espacio para que los estudientes participen.Pros: Los temas son interesantes y la dinámica del curso hace que hagamos cosas diferentes cada vez Cons: Siempre siempre siempre hay que llegar leídos. 
Los monitores a veces no son claros con lo que califican en los trabajos, es decir, primero dicen que van a valer algo y en la calificación no valen nada","5"
"1576034891-11231","https://losestudiantes.co/","Mauricio Velasquez OspinaEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/mauricio-velasquez-ospina","Excelente profesor, le apasiona mucho el tema y lo maneja muy bien. Es una persona dedicada e interesada porque sus estudiantes aprendan, además, su clase es muy interesante y hace un gran trabajo acoplando las lecturas en temas de actualidad.Pros: -Excelente profesor
-Hace de la clase una discusión profunda.
-Maneja muy bien los temas.Cons: -Clase pesada (no es un contra, es una advertencia a no meterla si uno está planeando un semestre con muchas materias pesadas). Se requiere dedicarle tiempo para dejarla alta.
-Quices todas las semanas.","5"
"1576034897-11249","https://losestudiantes.co/","Sebastian Elias Bitar GiraldoEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sebastian-elias-bitar-giraldo","Aparte de ser demasiado lindo físicamente, es un profesor que tiene bastante trayectoria y conociemiento de la realidad de diferentes naviones a nivel gubernamental, por ende es muy acertado en sus conclusiones. Valora mucho el esfuerzo de los estudiantes y da muchos bonos","4.8"
"1576034871-11139","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Sandra es apasionada, organizada, preparada y graciosa. Es una de las mejores clases que he visto. Prepara muy bien las clases y desborda sus conocimientos y pasiones haciendo que uno se interese y participe. Pros: Preparada.
Graciosa.
Comprensiva.Cons: Debes leer si no quieres problemas.","4.5"
"1576034871-11166","https://losestudiantes.co/","Sandra Garcia JaramilloEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/sandra-garcia-jaramillo","Sandra en términos generales es muy buena profesora, se esfuerza para que los estudiantes entiendan. Por tal motivo, exige que los estudiantes lean y cuando no es así le da mucha rabia. La clase tiene un poco de complejidad pero es muy lograble, no es difícil. Por otro lado la carga académica es alta, muchos casos, talleres y trabajos en grupo. Vi dos clases con ella y enserio se aprenden muchas cosas, 100% recomendada si te gustan temas como: políticas publicas, educación, pobreza y desigualdad.","4.7"
"1576034886-11210","https://losestudiantes.co/","Hector Fabio Hernandez VillamilEscuela de Gobierno","https://losestudiantes.co/universidad-de-los-andes/escuela-de-gobierno/profesores/hector-fabio-hernandez-villamil","Un gran ser humano, un gran profesor, se podria decir que de los mejores de la carrera.
la clase puede llegar a ser tediosa para algun tipo de estudiante, pero es por no sacarle el provecho.
El manejo de los recursos que el profe tiene es invaluable, cuenta con unos invitados muy buenos.
Tienen que tener un gran trabajo individual si quieren aprender algo mas alla de los valores que enseña.Pros: - Facil de pasar
- Gran aprendizaje
- Herramientas muy buenas
- Metodo de enseñanza practico y con resultados positivos
Cons: - No es para todo tipo de estudiantes
- Puede llegar a dejar la nota baja si no esta pendiente del sistema de la clase","5"
