web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576031083-7511","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Gran persona y muy buen profesor","5"
"1576031083-7517","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Buen profesor, hace la clase activa procurando así que todos participen y entiendan. Fue mi complementario de contabilidad y con tan solo poner mucha atención en su clase me bastó para sacar muy buenas notas en los parciales casi que sin estudiar nada. Muy recomendado!Pros: Es super amable","5"
"1576031068-7489","https://losestudiantes.co/","Glenis Milena Peñuela RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/glenis-milena-pe%C3%B1uela-rodriguez","La profesora desarrolla limitadamente los conceptos y temáticas financieras para un nivel de maestría.  En su organización logística, pedagógica y de rubrica en la calificación se presentan inconsistencias y falta de criterio.  No recomendaría tomar clase con ella a nivel de maestría.","2"
"1576031074-7498","https://losestudiantes.co/","Ernesto Cuellar UrbanoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/ernesto-cuellar-urbano","Ernesto es un profesor muy bueno. Explica cada tema y aunque para las presentaciones debemos buscar mucha información, él pone ejemplos en SICUA. Además, es el una persona muy agradable.Pros: Fácil dejar altaCons: Análisis de los casos","4.8"
"1576031103-7529","https://losestudiantes.co/","Mauricio Garcia HernandezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/mauricio-garcia-hernandez","En general la clase es bastante monótona y el profesor no motiva a los estudiantes. Los casos que se usan en clase tienen errores gramaticales y de sintaxis. Califica de manera ambigua y no tiene una matriz de calificación, simplemente pone la nota que le parezca. El tema de la clase tiene mucho potencial pero en últimas no se aprende mucho.","1.5"
"1576031068-7491","https://losestudiantes.co/","Glenis Milena Peñuela RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/glenis-milena-pe%C3%B1uela-rodriguez","Glenis puede transmitir miedo a veces es brava de la nada pero en el fondo es querida y buena profesoraPros: sus parciales y quizzes son acordes con lo visto y no tan difíciles","4"
"1576031083-7522","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Luis Orlando es el mejor profesor! explica muy bien y se interesa porque cada uno de sus estudiantes entienda y aprenda la materia. Además, si el estudiante tiene más dudas sobre los temas, hace foros por sicua para preguntar, sesiones en videollamada con el para resolver dudas o horario de atención en la universidad. Lo recomiendo un montón. A veces los parciales tienen trampas, por lo que si te equivocas te queda mal. (parciales por sicua) Pros: Amable 
Fácil 
Explica bien Cons: se enreda un poco","4.8"
"1576031076-7503","https://losestudiantes.co/","Norma Consuelo Ortiz SilvaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/norma-consuelo-ortiz-silva","Es una buena clase, pero a veces se siente que es mucho tema en poco tiempo. Buena profesora pero a veces se enreda en algunos temas y a veces es dificil seguirle.","4"
"1576031083-7508","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Luis es un profesor relativamente nuevo, sin embargo sabe mucho y eso nadie lo puede contradecir. Aunque sus clases pueden tornarse MUY monótonas y aburridas (además de que son a las 6:30am), se aprende mucho. Es muy amable y buena gente. Hace monitorías virtuales y al final del semestre nos hizo un resumen de todas las clases para repasar para el ...
Leer más...Pros: -Es buena gente. 
-Da bonos
-hace repaso de todo al final del semestre
-hace monitorías virtuales y deja los videos 
-no tiene complementariaCons: -No responde los correos
-A veces es aburrido
-Se enreda mucho en las clases","3.8"
"1576031083-7504","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Luis es el profesor MÁS BUENA GENTE Y QUERIDO que he tenido en mis cinco semestres de Universidad. Es increíble todo el apoyo que brinda para que a los estudiantes les vaya bien, no entender en la clase no es excusa pues durante el semestre realizó más de 5 monitorías virtuales (las cuales graba para la gente que no puede verlas en vivo) y además al finalizar el semestre realizó 4 clases voluntarias para resumir el semestre y estudiar para el final!! jamás había conocido a alguien que brindara tantas ayudas (sin contar la infinidad de bonos que realiza durante el semestre); no es para nada irrespetuoso y es muy cordial y amable, profesor que se esfuerza y vale la pena ver una clase con el.Cons: Parciales complicados dependiendo de tu suerte, a algunos les salen preguntas fáciles y a otros complicadas
El promedio de nota en los parciales siempre suele ser menor a 3, sin embargo es en todas las secciones no solo en la de Luis","5"
"1576031063-7484","https://losestudiantes.co/","Fabio Erazo PinillaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/fabio-erazo-pinilla","La mejor opción para el acompañamiento en la práctica obligatoria de Contaduría. Es querido, relajado y flexible con los horarios. A veces se puede volver monótona o aburrida la conversación, pero es por la dinámica y lo seguido que son las sesiones.","5"
"1576031083-7513","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Pros: Le importa mucho que los estudiantes entiendan
Abre espacios para dudas de los estudiantes
Es comprensivo y muy amable
Hace que uno le coja gusto a la contaduría 
Explica muy bien, muy buen profesorCons: No se queda muy bien preparado para el final
Los parciales son cascareros, sin embargo si se estudia bien no son difíciles","5"
"1576031070-7497","https://losestudiantes.co/","Santiago Alberto Velasquez FrancoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/santiago-alberto-velasquez-franco","Muy buen profesor, explica todo los temas con mucha facilidad y los parciales son de lo que enseña en clase.","4.5"
"1576031100-7527","https://losestudiantes.co/","Martin Bernardo Choconta MelendezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/martin-bernardo-choconta-melendez","Es un excelente profesor con calidad humana del cual se puede aprender bastante. Las clases son muy relajadas pero para los parciales hay que estudiar bastante. Pros: Explica muy bien los temasCons: A veces se puede volver repetitiva la clase","5"
"1576031068-7487","https://losestudiantes.co/","Glenis Milena Peñuela RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/glenis-milena-pe%C3%B1uela-rodriguez","Es muy buena profesora pero sobre todo muy querida. Siempre está dispuesta para ayudar a sus estudiantes y esto hace que te interese más la clase. Los parciales son unificados así que con cualquier profesor los parciales tienden a ser difíciles. Pros: Querida
Ayuda con notas","5"
"1576031089-7523","https://losestudiantes.co/","Claudia Esperanza Sanchez RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/claudia-esperanza-sanchez-rodriguez","Claudia es buena persona pero como profesora no es muy buena. Le cuesta explicar los temas y responder preguntas de estudiantes, se enreda sola y se limita a mostrar los ejemplos en un archivo de Excel muy por encima. Aunque no es la peor complementaria, seguramente hay mejores.","2.6"
"1576031083-7507","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","MUY querido y da muchas oportunidades a todoos. Lo recomiendo totalmentePros: Muchos bonos","5"
"1576031098-7526","https://losestudiantes.co/","Juan Carlos Bohorquez CifuentesContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/juan-carlos-bohorquez-cifuentes","Me gustó mucho su clase. Toca temas bastante interesantes y hace muchas salidas a diversas firmas. Lleva invitados externos, lo que hace que la clase sea cero monótona. Se preocupa por que los estudiantes entiendan y procura que las clases sean lo mas amenas posibles. Lo único es que hace quices sorpresa de las lecturas. Pros: Amable
Parciales fáciles
Explica bien
Cons: Quices sorpresa","4.5"
"1576031083-7510","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Luis es una excelente persona y un buen profesor. A veces se enreda un poco con los temas, pero esto no es habitual.","4.4"
"1576031074-7499","https://losestudiantes.co/","Ernesto Cuellar UrbanoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/ernesto-cuellar-urbano","Buen profesor, tiene una metodologia muy buena e interesante. Uno logra aprender bastante y la clase es chevere.","4.6"
"1576031063-7483","https://losestudiantes.co/","Fabio Erazo PinillaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/fabio-erazo-pinilla","Fabio es una persona increible, es muy atento sabe muchisimo, le interesa que el estudiante este bien. La clase es buena , se habla de temas interesantes.","5"
"1576031070-7496","https://losestudiantes.co/","Santiago Alberto Velasquez FrancoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/santiago-alberto-velasquez-franco","Las presentaciones son muy buenas y te sirven para los parciales. Es importante que leas las lecturas porque hace preguntas muy puntuales. La clase es muy relajada y es fácil de dejar por encima de 4. Es un buen profesor dispuesto ayudarte. Pros: Buenas presentacionesCons: Debería profundizar en ciertos temas","5"
"1576031083-7518","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Buen profesor, es paciente y muy comprensivo.Pros: Buen profesor.
Se interesa por que los estudiantes aprendan","5"
"1576031070-7495","https://losestudiantes.co/","Santiago Alberto Velasquez FrancoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/santiago-alberto-velasquez-franco","Santiago es un profesor experto en muchos temas que hacen parte del curso pero no profundiza en todos ellos. A mi parecer, es un profesor muy relajado y aunque demuestra su interés porque los estudiantes aprendan, termina enredándose en las explicaciones. Califica un poco duro pero si ve que los estudiantes saben del tema, sube la nota de algunas preguntas. Considero que no prepara las clases y depende mucho de sus presentaciones (son muy buenas). Pros: Tiene mucho conocimiento sobre los diferentes métodos de costo.
Amable
Buenas presentaciones
No toma asistencia (aunque algunas veces daba puntos extra por hacer ejercicios)Cons: Vago, no actualiza las presentaciones.
No explica detalladamente los temas.
Las preguntas que pone en los parciales son más difíciles de lo que él explica en la clase.","2.5"
"1576031074-7500","https://losestudiantes.co/","Ernesto Cuellar UrbanoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/ernesto-cuellar-urbano","Super recomendado... Es un profesor super integral.Pros: Es un profesor integral, esta al tanto de sus estudiantes, se preocupa por el desarrollo de la clase y el aprendizaje del estudiante.","4.7"
"1576031083-7512","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Es un gran profesor, la clase es muy sencilla y se aprende mucho, ademas siempre esta dispuesto a resolver dudas.Pros: Con el pasar la materia es muy fácil y sencillo sin embargo hay que trabajarCons: A veces se queda atrás en temas y termina haciendo sesiones virtuales que no siempre sirven","4.8"
"1576031066-7486","https://losestudiantes.co/","Luis Diaz MatajiraContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-diaz-matajira","Super profesor, muy recomendado.Pros: Se preocupa por el aprendizaje de sus estudiantes. 
Es chistoso.
Busca las metodologías para hacer de su clase la mejor.","4.8"
"1576031068-7492","https://losestudiantes.co/","Glenis Milena Peñuela RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/glenis-milena-pe%C3%B1uela-rodriguez","Excelente docente y muy buena persona 

aunque a veces la clases es aburrida por la naturaleza del tema, glenis se esfuerza porque los estudiantes aprendan la materia Cons: Los parciales tienen muchas cascaritas 

La clase a veces es un poco aburrida","4.5"
"1576031083-7506","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","luis no es tan buen profesor pero en medio de todo explica bien y es organizado. A veces no es tan claro el cómo se conectan los temas pero bien. Cuando la vi los parciales eran muy acordes a lo visto en clase y te dejaba sacar una hoja con cosas.","4"
"1576031091-7525","https://losestudiantes.co/","Adriana Fernan Triana QuijanoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/adriana-fernan-triana-quijano","Me gusto la materia y la profesora realmente escuchaba nuestras peticiones para hacerla más interesante. A veces se volvía emocional y recuerdo que uno que otro estudiante se sintió que preguntaba cosas muy personales. Aprendí varias cosas sobre mi y mis compañeros. Pros: Motivación
Esfuerzo
Amable y abierta a los estudiantesCons: Es muy subjetiva","4.3"
"1576031061-7482","https://losestudiantes.co/","Cinthia Carolina Sanchez OsorioContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/cinthia-carolina-sanchez-osorio","Excelente profesora, su metodología te hace entender temas que pueden llegar a ser ladrillo. La clase es amena y hace bastantes actividades para que puedas aprender. Es importante ir a clase y prestar atención, porque de lo contrario se puede llegar a molestar. Los parciales son largos pero no son difíciles. Pros: Buena metodologíaCons: Puede llegar a cancelar varias clases sin motivo alguno","5"
"1576031070-7494","https://losestudiantes.co/","Santiago Alberto Velasquez FrancoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/santiago-alberto-velasquez-franco","Muy buen profesor en generalPros: Clases virtualesCons: Trabajo final","5"
"1576031070-7493","https://losestudiantes.co/","Santiago Alberto Velasquez FrancoContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/santiago-alberto-velasquez-franco","La clase es muy buena! Santiago es un excelente profesor, esta interesado que los estudiantes entiendan,  por lo que no tiene problema en explicar nuevamente un tema. Además, es una persona amable y siempre tiene buena actitud durante las clases, por lo que estas no se vuelven aburridas.
En cuanto a los parciales, los casos son parecidos a los vistos en clase.




Pros: El profesor, él en serio se esfuerza porque entendamos
No toma lista 
No deja muchos trabajos
Cons: La preguntas del parcial relacionadas con la lectura son muy puntuales","4.6"
"1576031083-7516","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Luis Orlando es el mejor profesor! explica muy bien y se interesa porque cada uno de sus estudiantes entienda y aprenda la materia. Además, si el estudiante tiene más dudas sobre los temas, hace foros por sicua para preguntar, sesiones en videollamada con el para resolver dudas o horario de atención en la universidad. Lo recomiendo un montón. A vec...
Leer más...Pros: Amable 
Fácil 
Explica bien Cons: se enreda un poco","4.8"
"1576031068-7488","https://losestudiantes.co/","Glenis Milena Peñuela RodriguezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/glenis-milena-pe%C3%B1uela-rodriguez","Es muy querida y muy buena profesora. Explica bien, se preocupa porque los estudiantes aprendan y en las presentaciones del proyecto califica suave. Lo más importante de la presentación final es que revisen las notas a los estados financieros. Pros: Hace videos sobre la mayoría de todos los temas, por lo que es fácil entender y acudir a ellos si hay alguna duda ya que en estos muestra distintos casos que se pueden dar
Es muy querida!Cons: Algunas presentaciones no siempre se entienden fácilmente","4.6"
"1576031076-7502","https://losestudiantes.co/","Norma Consuelo Ortiz SilvaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/norma-consuelo-ortiz-silva","La clase es buena, no se aprende mucho pero trata de transmitir conceptos interesantes. La vieja es querida si la gente es respetuosa con ella.","4"
"1576031103-7528","https://losestudiantes.co/","Mauricio Garcia HernandezContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/mauricio-garcia-hernandez","No sabe explicar ni escribir","1.5"
"1576031083-7520","https://losestudiantes.co/","Luis Orlando Silva ArdilaContaduría Internacional","https://losestudiantes.co/universidad-de-los-andes/contaduria-internacional/profesores/luis-orlando-silva-ardila","Creo que fue un error del pregrado y de la facultad al ponerlo en esta clase ya que es fundamental para la práctica de 5 semestre y desarrolla los temas vistos en Contabilidad Financiera. Luis es una muy buena persona, sabe de los temas pero es pésimo enseñando y compensa eso con bonos, ayudas en los parciales y trabajos. Cambió muchas veces el programa y eso también lo desubicaba a la hora de distribuir el tiempo de la clase. Se enredaba haciendo ejercicios de algunos temas y tuvo problemas con los salones que fueron asignados en el semestre. Si uno trae buenas bases de contabilidad financiera, puede entender con facilidad lo que se ve en la clase, más allá de que Luis no es bueno explicando los temas nuevos. De lo contrario, va a ser pesada.Pros: Quices por Sicua
Posibilidad de quitar las peores notas de quices si uno va a todas las clases.
Buen monitor
Hizo el esfuerzo para ayudar a los estudiantes con bonos y posibilidades de subir la nota
Parciales logrables
Actividades que son útiles para aplicar las NIIF y NICCons: Se enreda mucho explicando
Sus monitorías virtuales no ayudan mucho
A veces no prepara bien las clases
Califica duro las actividades de clase (que tienen gran peso en la nota final)
Se demoró una eternidad en entregar las notas","3"
