web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
1576028715-3923,https://losestudiantes.co/,Alexander Cardona RodriguezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/alexander-cardona-rodriguez,"Alexander es un buen complementario. Es súper comprensivo y ayuda mucho en todo sentido. Explica super bien, siempre esta dispuesto a ayudar, califica super suave los talleres, atiende dudas fuera de clase  (explica mejor en la oficina) me parece que sabe del tema y transmite mucho amor y pasión por la física. De pronto podría hacer un poco la clase más dinámica, pero recomiendo inscribir con él.",5
1576028663-3479,https://losestudiantes.co/,Oscar Fernando Garzon MiguezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/oscar-fernando-garzon-miguez,"Este Man es un cuento, a veces llega con la historia que te puso 2.5 en la práctica  porque ""calificó dormido"". Sin embargo, el man está dispuesto a corregir la nota. Eso sí, NUNCA pone 5, no sé si le pica o algo, pero siempre busca alguna excusa para bajar la nota.Pros: Es buena gente y explica bienCons: Su sistema de calificación es algo ""especial""",4
1576028531-2820,https://losestudiantes.co/,Benjamin Oostra VannoppenFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/benjamin-oostra-vannoppen,"Es super buena persona, muy atento a las necesidades de los estudiantes. A mi me pareció que los parciales eran fáciles porque me interesaba el tema y estudie la presentaciones que dejaba en sicua, creo que si uno las estudia y hace los ejercicios que el pone antes de los parciales a uno le va más que bien. Es super importante hacer las tareas ya q...
Leer más...Pros: Su pronunciación y su manera de decir ""el solll"" 
En una ocasión me dejó presentarle dos tareas que le debía. Cons: El examen es más difícil comparado con los parciales, tiene muchas cosas de memoria y las clases a veces se ponen aburridas",4
1576028615-3202,https://losestudiantes.co/,Marek NowakowskyFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/marek-nowakowsky,"Marek enseña a pensar como un(a) físico(a). Explica la teoría de forma muy completa pero algo desorganizada, pero esto no le quita que su método sea bueno. Puede parecer que solo se dedica a copiar ecuaciones en el tablero mientras le da la espalda a los estudiantes, pero el verdadero valor de sus clases está en los parciales y las tareas. En estos...
Leer más...Pros: -Buena gente
-Se le puede preguntar mucho en los parcialesCons: -Un poco desorganizado
-Los enunciados de las tareas y los exámenes los da escritos a mano normalmente y su letra no se entiende mucho",4.2
1576028702-3802,https://losestudiantes.co/,Jaime Ernesto Forero RomeroFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/jaime-ernesto-forero-romero,"Muy duro, la clase es muy temprano y a esa hora es más difíciles. Sus exámenes son imposibles a pesar de que explique perfecto el tema (solo explica los fáciles). Sus exámenes son anunciados, pues deja 5 ejercicios cada semana de los cuales sale el parcial. La mayoría retiróPros: - Deja 25 ejercicios de los cuales sale el parcial Cons: - Son ejercicios muy difíciles, hay unos que no los resuelve nadie",1.5
1576028653-3395,https://losestudiantes.co/,Antonio Manu Forero SheltonFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/antonio-manu-forero-shelton,"Domina el tema 
Sus clases son con diapositivas que ayudan en los parciales 
Se esfuerza en que todos entiendan y aprendan mucho 
Súper buena persona 
Pros: si va a clase es muy fácil dejarla alta 
Cons: preguntas puntales en los parciales",5
1576028626-3263,https://losestudiantes.co/,Miguel Angel Martin ContrerasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/miguel-angel-martin-contreras,"Da unos talleres con un nivel alto de complejidad y que ayudan a comprender a mayor profundidad los temas. Responde a cualquier duda de manera muy clara y con mucha dedicación. La complementaria es muy provechosa si se esfuerza en hacer los ejercicios y en caso de no entender, pedirle ayuda. Él resolverá las dudas que tenga, explicará que está haciendo mal, y guiará la resolución del ejercicio, incluso los llega a resolver él si son muy complejos.",5
1576028667-3484,https://losestudiantes.co/,Andres Jenaro Lopez GarciaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/andres-jenaro-lopez-garcia,"Esta muy pendiente de los estudiantes y de los montajes; en la toma de datos o en los mismos resultados te va diciendo que tienes mal o por donde esta el error. Pros: Califica suave
Explica bien
Esta muy pendiente de los estudiantesCons: No dice que ecuaciones hay que usar por lo que si no haces bien el marco teórico, sera muy duro que hagas el resto",4.5
1576028624-3248,https://losestudiantes.co/,Juan Felipe Lopez RestrepoFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/juan-felipe-lopez-restrepo,Es buen profesor aunque exige considerablemente.,3.5
1576028685-3669,https://losestudiantes.co/,Luis Quiroga PuelloFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/luis-quiroga-puello,"Es un profesor que es muy detallado al explicar, le gusta hacer ejemplos en clase. Al comenzarla hace un pequeno repaso de lo visto en la clase anterior. Los parciales no son dificiles en mi caso los dos fueron de 4 puntos, manda ejercicios del libro muy parecidos a lo que pregunta en los parciales. Prefiere no apresurarse con los temas asi que no pregunta lo que no se ha visto en clase. No sube nota si no es justificada NUNCAPros: Parciales MUY logrables
Hace ejemplos en clase
Resumen de lo visto en la clase anteriorCons: No sube nota 2.95 es 2.95",4
1576028611-3186,https://losestudiantes.co/,Diego Hernando Useche ReyesFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/diego-hernando-useche-reyes,"Diego es un excelente profesor, sus talleres ayudaban mucho y en realidad explicaba mejor que el profesor, no se enfoca tanto en explicar de dónde vienen las ecuaciones sino en su uso. Ayuda muchísimo a estudiar para parciales y da tutorías extra que ayudan mucho a mejorar!Pros: Talleres que de verdad sirven para aclarar dudas
Explica muy bien
Tutorías antes de los parciales y en general en cualquier momento que se le pidan.
Está siempre dispuesto a ayudar y se preocupa porque la gente entienda",4.7
1576028562-3019,https://losestudiantes.co/,Omar Calderon LosadaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/omar-calderon-losada,"Tiene buen carácter, sabe mucho, es conciso, su clase es normal. Es muy colaborador, pues sabe que la física no es para todo el mundo, por lo que es imprescindible que los estudiantes se porten bien y básicamente tienen un 20% de la materia pasada. Es necesario dedicarle tiempo a su clase y preparar muy bien los parciales.Pros: Divertido.
Paciente.
Entiende a los estudiantes.
Ayuda si el salón es juicioso con bonos y talleres.
Quices sencillos.Cons: Puede hacer comentarios despectivos.
Algo rencoroso.
Deja bastante responsabilidad en los de complementaria y no suelen ayudar.",4
1576028653-3407,https://losestudiantes.co/,Antonio Manu Forero SheltonFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/antonio-manu-forero-shelton,"Pros: A veces es buena genteCons: Es capaz de hablar mal de alguno de los estudiantes en frente de todo el curso, resaltando las debilidades y no las fortalezas",1.5
1576028551-2993,https://losestudiantes.co/,Jiri SvozilicFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/jiri-svozilic,"Jiri me pareció un profesor súper tierno que siempre se esforzaba por que todos entendieran y por ayudar a subir las notas con bonos. Perder física con Jiri es muy descarado porque los parciales son fáciles, parecidos a los talleres, hace muchos bonos y aparte solo por pasar al tablero también te da puntos. Lo feo es que como pasar es fácil, no quedas preparado para el final y ahí sí te toca estudiar demasiado.Pros: Suuuper amable
Hace muchísimos bonos
Talleres pre-parcial súper parecidos al parcialCons: No se le entiende casi
Quedas mal preparado para el final",4
1576028538-2874,https://losestudiantes.co/,Angela Stella Camacho BeltranFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/angela-stella-camacho-beltran,Hace la clase muy aburrida y no se profundiza en los temas. Para el final hay que estudiar mucho para estar a la altura del resto de secciones. Pros: Da bonos fáciles de ganar.,2.5
1576028729-4035,https://losestudiantes.co/,Ferney Javier Rodriguez DuenasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/ferney-javier-rodriguez-duenas,"Muy buen profesor. Sabe mucho del tema y hace la clase interesante. Es necesario poner atención a todo lo que dice ya que aveces explica muy rápido. Siempre esta predispuesto para resolver cualquier inquietud y se preocupa para que todos los estudiantes entiendas, siempre hace un repaso todas las clases del tema anterior. Los parciales son duros pero son acorde a lo que explica, sobretodo son parecidos a los quices, y estos suben la nota final (0,3). Es mas el temor y la reputación que el tiene, solo falta estudiar y repasar lo visto en clase. Pros: se preocupa pára que todos entiendan.
tiene conocimiento del tema y llega preparado a la clase.Cons: se demora demasiado en entregar la nota.
nunca saluda al entrar a la clase.",3.7
1576028702-3823,https://losestudiantes.co/,Jaime Ernesto Forero RomeroFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/jaime-ernesto-forero-romero,"No es muy claro con sus explicaciones y no explica todos los temas del programa, sin embargo se esfuerza por hacer ejemplos para que los estudiantes entiendan y sus parciales son 6 puntos donde el bono lo da en clase.",4.4
1576028524-2767,https://losestudiantes.co/,Beatriz Eugenia Sabogal MartinezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/beatriz-eugenia-sabogal-martinez,"Explica bien, responde preguntas, los estudiantes con ella aprenden",4.9
1576028669-3503,https://losestudiantes.co/,Neelima KelkarFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/neelima-kelkar,No se entiende casi nada . La clase es aburrida ya que no se entiende,1
1576028729-4031,https://losestudiantes.co/,Ferney Javier Rodriguez DuenasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/ferney-javier-rodriguez-duenas,"Ferney explica muy bien durante las clases. Durante la clase responde las dudas de una forma clara de modo que todos puedan entender. El problema de Ferney es que no está comprometido con la clase y falta a muchas clases, cuando falta envia a un profesor complementario el cual nunca adelanta tema y realiza ejercicios en clase.  Al final del curso nos faltó ver MAS y fuerza gravitatoria cosa que me pareció horrible. Sus parciales considero que no son muy complicados, es muy cierto que los mismos ejercicios que se realizan en clase aparecen en el examen ( o por lo menos muy similares)Pros: Explica muy bien
 Atiende dudasCons: Horario de atención
Falta de clases",3
1576028560-3004,https://losestudiantes.co/,Nicolas Alexandre Morales DuranFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/nicolas-alexandre-morales-duran,"Es muy buen profesor, explica muy bien y se le entiende todo.",5
1576028622-3236,https://losestudiantes.co/,Edgar Javier Patiño ZapataFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/edgar-javier-pati%C3%B1o-zapata,"Aprendí muy poco, más sin embargo el profesor es muy querido como persona. Repite los parciales todos los semestres y no son difíciles.",3
1576028677-3562,https://losestudiantes.co/,Carlos Arturo Avila Bernal 🎆Física,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/carlos-arturo-avila-bernal,"Ávila es de lejos uno de los mejores profesores que tiene la universidad. Primero, es una persona increíble, respeta a los estudiantes y toda duda la resuelve amablemente. Y segundo, como profesor es admirable. Domina a la perfección todo lo que enseña y sus clases son perfectamente amenas. Con él se aprende muchísimo, pues la manera como trabaja e...
Leer más...Pros: Es el mejor profesor de física de la universidad.Cons: Los bonos son muy difíciles de lograr y tienen muy poca nota.",5
1576028562-3020,https://losestudiantes.co/,Omar Calderon LosadaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/omar-calderon-losada,"El profesor se enoja, cuando se le corrige mientras está explicando y dice que son errores ""que no importan"". Pero en el parcial califica durísimo y lo manda duro. Toma actitudes inmaduras si las personas faltan a la clase o hay poca asistencia. Se enoja y desquita con los estudiantes.",1.5
1576028631-3293,https://losestudiantes.co/,Gabriel Tellez AcostaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/gabriel-tellez-acosta,"Las clases de Téllez pueden ser aburridas y monótonas, se hacen pocos ejercicios lo cual, en mi caso, fue un factor que me hizo no tener bien claros los temas. Además, por su tono de voz y actitud es muy fácil distraerse en clase y no ponerle atención. Los ejercicios que deja para la complementaria son bastante retadores, haciendo que uno tenga que invertir bastante tiempo, pero los parciales no son igual de duros; son más suaves. Sin embargo, se nota que Téllez sabe muchísimo y es receptivo a dudas. No es mal profesor, pero no es el adecuado para mí.Pros: Resuelve dudas.
Es receptivo a reclamos.
Hizo bono para subir la definitiva.Cons: Ejercicios difíciles en la complementaria.
Bajo tono de voz.
Hace pocos ejercicios numéricos en clase.",4
1576028613-3190,https://losestudiantes.co/,Prasad Das SibaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/prasad-das-siba,"No se le entiende nada, asume que los estudiantes ya saben bastantes cosas y la clase es un completo desorden al punto de que ni sabe en qué tema vamos en la magistral ni las fechas de los parciales.Pros: Tienes un 4 asegurado solo con ir a claseCons: No se entiende nada.
Se enreda explicando.
No tiene respeto por los estudiantes.
No sabe ni cuando son los exámenes.",1.5
1576028689-3685,https://losestudiantes.co/,Bernardo Gomez MorenoFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/bernardo-gomez-moreno,"Pros: Gran docente
Tiene muy buenas ideas
Es muy facil pasar con elCons: Es un poco aburrido
Sus clases dan sueño",4
1576028578-3086,https://losestudiantes.co/,Daniel Fernando Urrego GonzalezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/daniel-fernando-urrego-gonzalez,"Es muy arrogante y desconsiderado. Es bastante perezoso así que hay veces decide no calificar algunos puntos al azar en quizes y tareas. Solo supone que para todos la física es facil y muy pocas veces ayuda. Pone telleres de bien complicados, lo cual  sirve para el parcial, pero igual hace de las clases bastante estresantes. Aunque sabe mucho de los temas, explica de maner superficial. Pros: Sabe bastante de física
Cons: No explica a profundidad. No produce un buen ambiente de clase ni de aprendizaje .",2
1576028677-3541,https://losestudiantes.co/,Carlos Arturo Avila Bernal 🎆Física,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/carlos-arturo-avila-bernal,"Buen profesor si su objetivo es aprender de física, sin embargo si su objetivo es pasar la materia, no le recomiendo meter con el puesto que sus parciales se basan en ejercicios de desafío del libro y no en lo que normalmente uno espera ver.Pros: Enseña muy bien
Es buena genteCons: No ayuda con nota de ninguna forma
Parciales de nivel muy difícil
Primera vez que dicta física 2",2.6
1576028704-3846,https://losestudiantes.co/,Daniel Felipe Edilberto Noguera PovedaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/daniel-felipe-edilberto-noguera-poveda,"Pros: Daniel es bomba, ojala todos los profesores de fisica fueran como el",5
1576028514-2737,https://losestudiantes.co/,Cesar Dagoberto Millan ValderramaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/cesar-dagoberto-millan-valderrama,"Es super amable y lo ayuda a uno, lo que pasa es que se estresa mucho porque todos los estudiantes lo llaman al tiempo pero es muy bueno Pros: Es muy amable y ayudaCons: Es desordenado y no resulevle las dudas de todos porque no alcanza y no sabe como Organizarse",4.5
1576028646-3352,https://losestudiantes.co/,Juan Carlos Sanabria ArenasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/juan-carlos-sanabria-arenas,"el profesor no es que sea malo, solo que esta materia en especifico es MUY ABURRIDA, si usted logra no dormirse y estudiar para los parciales todos los saca sobre 4Pros: los parciales salen de lo que el profesor diga en la clase y no son cosas muy rebuscadasCons: luchar contra el sueño es el mayor reto",3.5
1576028524-2782,https://losestudiantes.co/,Beatriz Eugenia Sabogal MartinezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/beatriz-eugenia-sabogal-martinez,Pros: los parciales son ejercicios textuales de librosCons: no se da a entender en nada,1.5
1576028555-2998,https://losestudiantes.co/,Angel Maria Chaparro CardenasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/angel-maria-chaparro-cardenas,"Toda ir a todas las clases, pues la asistencia es importante para él. Pero los quices o talleres que hace en la clase son sencillos, porque son los temas que acaba de explicar. Finamente, lo más importante para él es que cada persona pase al tablero por lo menos una vez por clase pues eso es la participación.Pros: Pasar al tablero explicar un ejercicio.
Talleres son en parejas.",4.3
1576028655-3421,https://losestudiantes.co/,Elizabeth Suesca SanchezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/elizabeth-suesca-sanchez,Yo tengo mire con ella fisica basica uno y la verdad no le importa los estudiantes por dictamen medico me recomenanban mas tiempo para evaluaciones y le lleve el dictamen y no quiso otorgarmelo simolemente me lo nego y dijo que ningun dictamen ni la facultad podia disponer de su valioso tiempo y que ella solo hacia parciales en el tiempo de clse y listo. Me prece que deberia importale a ella como profesora las necesidades que cada uno pueda tener para el aprendizaje y ala universidad también deberia crea un sistema para ayudar alos estudiantes con estas necesidades que por ley deberia tener,1.3
1576028613-3191,https://losestudiantes.co/,Prasad Das SibaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/prasad-das-siba,"El peor profesor que he tenido en la universidadCons: -No tiene metodología de calificación 
-No prepara las clases
-Llega tarde",1.5
1576028689-3684,https://losestudiantes.co/,Bernardo Gomez MorenoFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/bernardo-gomez-moreno,"Es un excelente profesor y se aprende mucho con el, los parciales no eran nada complicados",4.5
1576028526-2798,https://losestudiantes.co/,Alejandro Ferrero BoteroFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/alejandro-ferrero-botero,"Se esfuerza por explicar bien los temas, hacer los ejercicios y cubrir todo el programa. No obstante, debido a esto último se pierde la rigurosidad matematica. Además, las tareas son bastante largas pero con ellas se prepara bien para los parciales.",4.3
1576028692-3714,https://losestudiantes.co/,Carlos Andres Florez BustosFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/carlos-andres-florez-bustos,"Florez es el mejor profesor de física que he tenido en mi vida. Entiende a los estudiantes, se pone en sus zapatos y NUNCA le dicta clase al tablero como si hacen otros profesores. Sus explicaciones son bastante claras y ayudan mucho a la comprensión de la materia. Tiene horario de atención con los estudiantes en su oficina y es muy amable cuando u...
Leer más...",5
1576028661-3453,https://losestudiantes.co/,Juan Gabriel Ramirez RojasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/juan-gabriel-ramirez-rojas,"Las clases con Juan Gabriel son con diapositivas y hace demostraciones de estas. A veces suele demostrar ejercicios complicados, se enreda mucho y no llega a los estudiantes pero prepara las clases. Da muchos bonos a lo largo del semestre, algunos se realizaron en Kahoot y otros fueron ejercicios y demostraciones escritas, si se está atento en clas...
Leer más...Pros: Parciales logrables si estudia los talleres.
Deja talleres.
Da muchos bonos.
Cons: Siempre estaba ocupado o fuera de la oficina",4
1576028669-3499,https://losestudiantes.co/,Neelima KelkarFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/neelima-kelkar,"Bastante mala explicando. Trata de explicar y hacer que se entienda pero la verdad no lo logra en lo más mínimo. Yo aprendí todo con el libro, no aprendí nada de ella.
Además su forma de calificar es bastante cuestionable y sus parciales no se entienden, le toca explicarlos de manera oral para saber qué hay que hacer.Cons: Todo.",2
1576028551-2976,https://losestudiantes.co/,Jiri SvozilicFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/jiri-svozilic,"Pros: Buena persona. 
Buen dominio de los temas.
Cons: Habla pasito. 
Hay que preparar clases. 
No esta muy claro como estudiar para los parciales.",3
1576028626-3258,https://losestudiantes.co/,Miguel Angel Martin ContrerasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/miguel-angel-martin-contreras,"Miguel es muy buena persona y la clase es entretenida porque en algunos momentos cuenta historias divertidas, pero por esa misma razón se desordena un poco y no termina explicando todo lo que tenía preparado para la clase. Siempre esta dispuesto a atender dudas y saca los parciales de los ejercicios que manda. Adicionalmente hace bonos en cada parcial.",3.8
1576028565-3051,https://losestudiantes.co/,Alejandra Valencia GonzalezFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/alejandra-valencia-gonzalez,Excelente profesora y persona. Se esfuerza explicando y en caso de preguntas siempre busca responderlas de la mejor manera posible. SIempre está dispuesta a ayudar fuera de horarios de clase.Cons: Sus parciales son largos pero bastante realizables.,5
1576028531-2813,https://losestudiantes.co/,Benjamin Oostra VannoppenFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/benjamin-oostra-vannoppen,"Me pareció un muy mal profesor, las veces que iba a clase nunca le entendía lo que decía. Por esto deje de ir a sus clases y a leer el libroPros: Exámenes fáciles, si uno estudiaCons: Muy malo explicando",2
1576028731-4037,https://losestudiantes.co/,Carlos Arturo Ramírez AlvaradoFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/carlos-arturo-ram%C3%ADrez-alvarado,"no hay profesor que explique mejor que él, sin embargo, es un profesor que es para eso, explicar: los quices son imposibles, sus parciales son demasiado difíciles, de cosa da bonos para los parciales (0,3) y es muy duro para calificarPros: explica demasiado bienCons: es grosero a veces",4
1576028626-3264,https://losestudiantes.co/,Miguel Angel Martin ContrerasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/miguel-angel-martin-contreras,"No es un buen profesor, puede que de bonos pero es muy desorganizado y no hace ejemplos claros.
Es apasionado para la fisica pero eso no llega a ser suficiente para nosotros los mortales que lo unico que necesitamos es una explicacion de calidad.
Hay cosas muy complejas para entender que deja para que entendamos por nuestra cuenta.
Los parciales a mi parecer son a matar y por eso muchas personas retiran.Pros: Da bonos
Es amable y chistoso
Las pequeñas intervenciones históricas son inspiradorasCons: No enseña lo que se necesita, ejercicios abstractos y sin mucha aplicabilidad",1.6
1576028519-2748,https://losestudiantes.co/,Mario Andres Henao AyalaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/mario-andres-henao-ayala,"Resuelve las dudas pero a veces se le acaba la paciencia.Pros: Calfica suave, sabe del temaCons: Se estresa cuando no le ponen atención",4.5
1576028726-3984,https://losestudiantes.co/,Jorge Luis Galan RojasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/jorge-luis-galan-rojas,"El profesor Galán es un profesor muy amable, le interesa que se expliquen bien las cosas y que los estudiantes comprendan de fondo la materia. Sus anécdotas en mi opinión son muy entretenidas y   motivan al que se interesa a ser curioso. Dedica mucho tiempo fuera de clase para resolver dudas.Pros: Los parciales son los mismos ejercicios que explico en clase, no le cambia ni los números.",5
1576028661-3462,https://losestudiantes.co/,Juan Gabriel Ramirez RojasFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/juan-gabriel-ramirez-rojas,"Es un muy buen profesor, su metodología hace que te intereses mucho más por la clase y prepararla, sus parciales se basan en los talleres que envía.Pros: Atiende en cualquier momentoCons: A veces se ausenta y el reemplazo no es muy bueno",4.6
1576028698-3788,https://losestudiantes.co/,Juan Manuel PedrazaFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/juan-manuel-pedraza,"Muy buen profesor, explica de donde viene todo y sus clases son muy aplicadas a la biología y la medicina. Sus parciales no son los más fáciles pero nada es por fuera de lo visto en clase. Si estudias muy bien y haces todos los ejercicios de la complementaria (junto a los opcionales) te puede ir muy bien. Pros: Demasiado inteligente 
Hace bonos para los parciales 
Resuelve todas las dudas Cons: Al principio de semestre se llena mucho la clase (ya para el final no hay casi nadie) 
A veces va rápido pero con tal de ponerle mucha atención, uno no se pierde",4.5
1576028745-4113,https://losestudiantes.co/,Liliana Margarita Ramos MorenoFísica,https://losestudiantes.co/universidad-de-los-andes/fisica/profesores/liliana-margarita-ramos-moreno,Es muy problemática a la hora de calificar y pide mas de lo que exige el laboratorio. Esto lleva a que uno se preocupe mas en hacer los cálculos que ella pide que en realmente entender el tema de cada laboratorio. Aunque al final ayudo a subir las notas de todos no siento que fuera una clase productiva,3.8
