web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576042893-18622","https://losestudiantes.co/","Sandra Jimena Baez BuitragoPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/sandra-jimena-baez-buitrago","Buena profesora, explica con claridad y las presentaciones que sube son bastante buenas. Los monitores ayudan mucho y hay que estudiar bastante para los parciales pero se pueden dejar altos.","4"
"1576042775-18343","https://losestudiantes.co/","Jorge BaxterEducación","https://losestudiantes.co/universidad-de-los-andes/educacion/profesores/Jorge-baxter","La clase es muy interesante, se forman debates muy buenos y Jorge es un amor de persona. Pros: Fácil dejar alta
Lecturas interesantes 
Clase amena","5"
"1576042923-18637","https://losestudiantes.co/","William Jimenez LealPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/william-jimenez-leal","William es un gran profesor, se nota su dominio de la psicología y que le apasiona. Además, invita a los estudiantes a pensar críticamente y a estar involucrados en las clases. Es bien exigente.Pros: Sabe mucho,
clases dinámicas,
esta abierto a preguntas e intervenciones.Cons: Puede hablar muy rápido a veces y a algunas personas le cuesta seguirlo.","5"
"1576042923-18656","https://losestudiantes.co/","William Jimenez LealPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/william-jimenez-leal","William es de los mejores profesores del departamento. Es una excelente persona y exige buenos trabajos (uno aprende muchísimo con él). No es la clase más fácil pero vale la pena verla con él. Pros: Es un excelente investigadorCons: Es mejor investigador que profesor","5"
"1576042683-18238","https://losestudiantes.co/","Maria Jose AlvarezCiencias Sociales","https://losestudiantes.co/universidad-de-los-andes/ciencias-sociales/profesores/maria-jose-alvarez","Maria José es una profesora que aunque le apasiona el tema, jamás aborda las temáticas a profundidad. Exige que sus estudiantes lean las lecturas cuando ni siquiera desarrolla 1/4 de las mismas. A lo largo de su clase tuvo problemas porque tomó situaciones de manera personal, daba la palabra únicamente a aquellos estudiantes que creía merecían tenerla. Verdaderamente, para el final del semestre, pocos nos quedábamos al final de su clase o íbamos. Los pocos que íbamos teníamos que soportar el hecho de tener una clase desenfocada y de sobremanera desorganizada, ya que los temas se abordaban a medias y no había una forma específica de entender la clase. Esto se veía traducido en los trabajos donde, incluso desde el primer corte, habían quejas recurrentes con la manera de calificación, sobreexigente y poco clara con la forma de escritura. En pocas palabras, los trabajos entregados debían ser estructurados de acuerdo con el gusto de la persona a cargo de calificar.
No metería de nuevo una clase con Maria José.Pros: ApasionadaCons: Pésima forma de calificar
Repetitiva","2.8"
"1576042779-18359","https://losestudiantes.co/","Gary Alberto Cifuentes AlvarezEducación","https://losestudiantes.co/universidad-de-los-andes/educacion/profesores/gary-alberto-cifuentes-alvarez","Gary es una excelente persona. Muy buen profesor, se nota que sabe bastante sobre el CBU y ademas la metodología de las clases es dinámica para los estudiantes. Durante el transcurso del curso se hace uso de diversas aplicaciones web 2.0 de utilidad para la vida tanto académica como profesional. Pros: - Matriz de evaluación (Si la sigue al pie de la letra se asegura un 5).
- Si el profesor nota que se esfuerza y trabaja duro le ayuda.
- Da tiempo durante el transcurso de la clase para preparar las ""tareas"" ( Depende de uno aprovechar el tiempo y hacer preguntas).
Cons: Nada.","5"
"1576042801-18444","https://losestudiantes.co/","Sergio Samper De ZubiriaCiencias Sociales","https://losestudiantes.co/universidad-de-los-andes/ciencias-sociales/profesores/sergio-samper-de-zubiria","Es el mejor, sencillamente. Sabe mucho sobre los temas que trata y es una clase muy amena que busca que más allá de conocer a un pensador en específico reflexiones sobre los problemas actuales desde diversas perspectivas.Pros: Es un amorcito.","5"
"1576042837-18535","https://losestudiantes.co/","Yvonne Gomez MaquetPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/yvonne-gomez-maquet","Pros: Sabe muchoCons: Tal vez por el tamaño de la clase le cuesta comunicar la información porque individualmente explica muy bien, en las clases muchas veces sólo lee diapositivas. Si mejorará cómo docente seria muy buena porque tiene buen dominio del tema pero no lo sabe transmitir","3.5"
"1576042870-18614","https://losestudiantes.co/","Andres Elias Molano FlechasEducación","https://losestudiantes.co/universidad-de-los-andes/educacion/profesores/andres-elias-molano-flechas","Pros: Sabe muchísimo de estadística y cómo transmitirlo.","5"
"1576042646-18200","https://losestudiantes.co/","Viviola Melida Gomez OrtizPsicología","https://losestudiantes.co/universidad-de-los-andes/psicologia/profesores/viviola-melida-gomez-ortiz","Viviola es una pésima profesora. Es supremamente rosquera, escuelera y súper aburridora. Lo único que se puede aprender en el curso viene de las lecturas y del trabajo individual que quiera hacer el estudiante porque en clase se pierde todo el tiempo con las mismas discusiones de la primera clase y con las mismas dinámicas. La clase es muy fácil porque todo lo que piden es que el estudiante escriba como con un manual del centro de español, no se evalúa la rigurosidad académica ni la investigación a profundidad. Sin embargo, lo problemático es que sus criterios de calificación son ambiguos y nunca justifica una nota sobre/por debajo de otra. Pros: Las lecturas obligatorias y complementarias son un buen marco de referencia para empezar a entender algunas perspectivas sobre las emociones. Cons: Aburrida, rosquera y muy escuelera. La clase es un fastidio con ella. Nada de profundidad en los temas que se deben ver.","1.5"
