web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576040731-14938","https://losestudiantes.co/","Juliana Gomez SarmientoIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/juliana-gomez-sarmiento","Muy buena y super querida. Maneja los temas super bien y le importa mucho el bienestar de sus estudiantes!!Pros: Enseña muy bien!Cons: La clase es a las 6:30 am","5"
"1576040859-15358","https://losestudiantes.co/","Luis Pinzon SalcedoIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/luis-pinzon-salcedo","La ingeniería de sistemas no es para todo el mundo. Algunos la tildan de inútil, mientras que otros la ven como el área más interesante y en especial, con potencial, de la carrera. Si le gusta, Luis será un excelente profesor: dedicado, querido, sabe mucho del tema, le encantan todos los temas vertientes que se le puedan incluir a sus clases. Si no le gusta, tendrá un gran profesor, pero seguramente no le gustará la clase sólo por él.","4"
"1576040792-15162","https://losestudiantes.co/","Maria Alejandra Lopez GonzalezIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/maria-alejandra-lopez-gonzalez","Es muy buena profesora, explica bien y siempre hace ejercicios en clase que ayudan a comprender el tema. Prepara muy bien para los parciales.Pros: Explica Bien
Prepara bien para el parcial","4.5"
"1576040899-15463","https://losestudiantes.co/","Julian David Melo ZambranoIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/julian-david-melo-zambrano","Excelente profesor, no le gusta la mediocridad.","5"
"1576040781-15120","https://losestudiantes.co/","Ciro Alberto Amaya GuioIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/ciro-alberto-amaya-guio","Es un buen profesor para la materiaPros: Organizado con la clase, siempre va con el tema que debeCons: Cuando calificó mi proyecto, obtuvimos una nota muy baja en la primera fase. Fui a reclamar con mi grupo y él no tenía disposición para resolver el reclamo, como si su calificación fuera indiscutible. Finalmente, lo convencimos de que la revisara y había tenido un error de digitación.","4"
"1576040736-14948","https://losestudiantes.co/","Lida Topacio Sandoval VasquezIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/lida-topacio-sandoval-vasquez","Es clara con los temas y se preocupa de que los estudiantes entiendan. Además sabe muchísimo de la materia y atiende cualquier duda en el salón de clases o en su oficina.","4.5"
"1576040771-15086","https://losestudiantes.co/","Edwin Camilo Quiroga GomezIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/edwin-camilo-quiroga-gomez","Sabe muchísimo, es amable y explica bien. Generalmente hace el punto más difícil de los parciales, por lo que es muy importante ponerle atención en clase. Da pistas en clase de los puntos que pueden salir en los parciales. Responde bien a las dudas. A veces centra mucho la clase en el punto de el, por lo cual uno puede estar muy preparado para ese punto y no tanto para los demásPros: Es muy amable
Sabe mucho
Da bonos
Se inventa ejercicios en claseCons: Centra la clase en su punto del parcial
Su punto es muy difícil","4.1"
"1576040831-15279","https://losestudiantes.co/","Paola SanzIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/paola-sanz","Explica los temas bien, con ejemplos en clase. Es un poco rápida pero resuelve cualquier duda. Es recomendable pedir las diapositivas de otro profesor.Pros: Muy amable","5"
"1576040771-15085","https://losestudiantes.co/","Edwin Camilo Quiroga GomezIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/edwin-camilo-quiroga-gomez","Camilo es un crack, es el profesor que mas ha hecho que me guste una de sus clases. A pesar de que SAD es una materia en general pesada, el presenta todas las clases de una manera en la que entiendes todo y te motivas a trabajar. Es muy bueno enserio, ademas de saber absolutamente todo lo relacionado con SAD, es como un amigo, el no tiene problema con nada y siempre hace la clase muy entretenida. Da ayudas para los parciales, que con solo ir a clase ya tienes una idea de que estudiar. Te ofrece ayuda para el resto de tu carrera, y en especial si algun proyecto tiene que ver con aviones.Pros: Sabe mucho del tema
Explica perfectamente
Te ayuda si se da cuenta de que sabes
Hace bonos para el final","5"
"1576040785-15128","https://losestudiantes.co/","Camilo Hernando Gomez CastroIngeniería Industrial","https://losestudiantes.co/universidad-de-los-andes/ingenieria-industrial/profesores/camilo-hernando-gomez-castro","Muy buen profesor, sabe mucho, está dispuesto a ayudar y es super relajado!","5"
