web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576030814-6909","https://losestudiantes.co/","Carlos Daniel Cadena OrdoñezBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/carlos-daniel-cadena-ordo%C3%B1ez","Es un muy buen profesor. Sus explicaciones son detalladas y se centra mucho en mostrar la teoría a partir de artículos científicos. Pros: -Parciales acorde a lo que explica. 
-Varias opciones para desarrollar en la parte abierta del parcial.Cons: -Es necesario saber muy bien el tema bien y poder extenderse en la explicación, para obtener buena nota en la parte abierta del parcial.
-La redacción de algunos de los puntos del parcial no es clara.","4.5"
"1576030789-6826","https://losestudiantes.co/","Jorge Alberto Molina EscobarBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/jorge-alberto-molina-escobar","Excelente profesor, explica muy bien, su clase es entretenida, busca aplicar un tema para cada carrera. Las lecturas de la clase son super buenas, es divertido y la clase es muy cheverePros: Muy buen profesor
Explica muy bien","5"
"1576030789-6858","https://losestudiantes.co/","Jorge Alberto Molina EscobarBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/jorge-alberto-molina-escobar","Pros: Excelente profesor, muy buen manejo del tema y buen manejo del grupo. Jamás te aburres en su claseCons: Es un poco malgeniado","4.3"
"1576030785-6799","https://losestudiantes.co/","Susana Josefina Caballero GaitanBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/susana-josefina-caballero-gaitan","No es mala profesora pero su metodo de enseñanza es lamentable. Primero, es super feminista y tiene un rencor profundo contra los hombres, haciendo comentarios relacionados a esto durante toda la clase. Segundo, puede ser bastante imponente y a veces rayar con la grosería al responderle a un estudiante cuando algo no le parece. Y por ultimo, vive a...
Leer más...","2.6"
"1576030827-6960","https://losestudiantes.co/","Zayra Viviana Garavito AguilarBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/zayra-viviana-garavito-aguilar","Pros: Zayra es muy inteligente y transmite ese conocimiento de manera adecuada. Cons: Los parciales resultan complejos para la cantidad de información recibida en el curso.","4"
"1576030789-6836","https://losestudiantes.co/","Jorge Alberto Molina EscobarBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/jorge-alberto-molina-escobar","Pros: Tiene una habilidad pedagógica excepcional.
Sus comentarios apáticos y cínicos la mayoría de las veces causan gracia.
Su forma de enseñar incita a desafiar lo entendido como cierto y pensar en nuevas ideas más acertadas, evitar caer en dogmas.
Motiva a continuar estudiando ciencias.

Cons: A veces hace comentarios apáticos y cínicos.
Es frío en la comunicación en persona.","4.5"
"1576030824-6941","https://losestudiantes.co/","Paola Andrea Montoya ValenciaBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/paola-andrea-montoya-valencia","Pros: Paola es lo maximo, ya no hay nada que decir, cualquiera que sea el lab que ella dará signfica que será un extio","5"
"1576030860-7045","https://losestudiantes.co/","Julian Yesid Arias PinedaBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/julian-yesid-arias-pineda","El Sabe mucho, le gusta lo que hace y esta dispuesto a enseñar y explicar todo pero el lab se puede volver una carrera contra el tiempo y no se sabe que hay o donde esta.Pros: Sabe mucho
AmableCons: Desorganizado","4"
"1576030783-6790","https://losestudiantes.co/","Carolina Escamilla PinillaBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/carolina-escamilla-pinilla","Es muy buena persona, y si uno le cae bien ayuda mucho. Pero no me parece que sea una buena profesora porque no tiene las cosas muy claras, y siempre lee de la presentación.","1.9"
"1576030847-7029","https://losestudiantes.co/","Jorge Alberto Lopez CortesBiología","https://losestudiantes.co/universidad-de-los-andes/biologia/profesores/jorge-alberto-lopez-cortes","Es un buen profesor porque explica muy bien y se esfuerza para que los estudiantes entiendan el tema. Sin embargo, tiende a tener preferencias con algunos estudiantes y lo peor de todo es que las hace evidentes.","4.3"
