web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576032774-10633","https://losestudiantes.co/","David Alejandro Perez ReinaEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/david-alejandro-perez-reina","Explica bien sin embargo hay algunas explicaciones en las que es difícil mantener la atención, creo que esto es porque algunas son explicaciones más que todo de álgebra que hace en el tablero y no es tan organizado en este por lo que es fácil perderse. Las presentaciones son buenas.","4"
"1576032729-10587","https://losestudiantes.co/","Oscar Reinaldo Becerra CamargoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/oscar-reinaldo-becerra-camargo","El profesor aunque muchos dicen que les parece muy bueno, en mi caso me parecio pesimo. La clase es muy aburrida y el profesor repite exactamente lo que esta en el libro, asi que no toca ir a clase. los parciales son muy dificiles y la manera de medio aprender a saber que responder es yendo a las complementarias. Como tal Oscar no enseña nada de ej...
Leer más...","1.5"
"1576032139-9835","https://losestudiantes.co/","Marc Hofstetter GasconEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/marc-hofstetter-gascon","Excelente profesor, siempre explica de manera clara. Cons: Parciales largos","5"
"1576032668-10544","https://losestudiantes.co/","Cristhian Julian Acosta PardoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/cristhian-julian-acosta-pardo","Muy buen complementario. Al principio va a parecer malo pero es un poco tímido, ayuda MUCHO en quices y parciales, es muy amable y se interesa mucho por sus estudiantes","4.1"
"1576032139-9843","https://losestudiantes.co/","Marc Hofstetter GasconEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/marc-hofstetter-gascon","La clase es muy buena, Marc tiene un manejo perfecto sobre el tema y su clase aunque exigente se puede disfrutar mucho.Pros: Explica muy bien, clase entretenida.Cons: Parciales no muy faciles","5"
"1576032312-10127","https://losestudiantes.co/","Nicolas De Roux UribeEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/nicolas-de-roux-uribe","Entre el semestre de mierda que tuve, esta materia fue un oasis de la universidad. Excelente profesor, excelente ser humano, y excelente economista. Completamente dispuesto a rediseñar las clases para sus estudiantes, lleno de tips como dividir el tablero, o ponerle numerales a los temas para que uno sienta un orden lógico de la clase. Que buen pedagogo, espero otros profesores puedan aprender de usted aunque usted es demasiado joven.

Nos vemos en haciendo economía Pros: Divertido
Amable
Clases super interesantes","5"
"1576032127-9759","https://losestudiantes.co/","Jorge Higinio MaldonadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jorge-higinio-maldonado","Higinio es un buen profesor y es fácil pasar con él. Sin embargo, a mi parecer el podría escuchar un poco más a sus estudiantes y/o empujarlos más a aprender.Pros: Buenas notas.","4"
"1576032127-9765","https://losestudiantes.co/","Jorge Higinio MaldonadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jorge-higinio-maldonado","Es muy buen profesor, se interesa y sus clases son un paseo en la nota. Eso sí, nunca vaya a hacer investigaciones o temas ambientales con él porque el tipo cree que todas las cosas sobre el tema las tiene que hacer él. Si ve que usted etsá haciendo algo sobre cosas ambientales sin ""pedirle permiso"", se molesta y no le va a ayudar en nada.","4.2"
"1576032134-9816","https://losestudiantes.co/","Hernan VallejoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/hernan-vallejo","En general la clase con Hernan es muy aburrida, si vas a meter con él asegúrate de tener el mejor complementario porque de eso depende que tu aprendas algo. Hernan intenta que la gente entienda, pero aveces es difícil ponerle cuidado por la manera en que explica. En cuanto a las evaluaciones, hace unos parciales ridículamente difíciles y después hace una curva tremenda, además hace quices de lectura programados. Es fácil pasar la materia, pero debes aprender o con el complementario o por tu cuenta.Pros: Hace curvas.
Todas las evaluaciones son especificadas al comienzo del semestre.
Cons: Parciales muy difíciles, nunca estás preparado para eso.
Es complicado ponerle atención y en general no se aprende mucho.","3.3"
"1576032229-10048","https://losestudiantes.co/","Rafael Jose Santos VillagranEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rafael-jose-santos-villagran","Es un profesor buenísimo, sabe DEMASIADO del tema y explica muy bien. A veces se demora bastante haciendo las gráficas en el tablero pero de resto la clase es super entretenidas. Utiliza bastantes estrategias para mantener a las personas involucradas y pendientes en la clase, pero la estrategia falló mucho este semestre. Hizo una alcancía y cobraba faltas, llegadas tarde, malas respuestas con el fin de rifarla al final del semestre, esto tenia a la gente llegando temprano, poniendo atención y leyendo... pero al final del semestre ""se perdió"" la alcancía. Los parciales son faciles porque son una reconstrucción de los talleres y de las actividades de la complementaria. Hace muy pocos quices y cuando los hace son de cosas muy básicas de la lectura o incluso de cosas que explicó en clase. El final fue complicado porque sus parciales y sus talleres son muy matemáticos y exigen que se utilice mucho número, pero el final es 100% intuitivo, cosa que siento que en su clase no se trabaja tanto (su forma de explicar no es de entender el modelo y luego los numeros, sino ver los números para  entender el modelo).Pros: Explica muy bien
talleres y parciales faciles (ambos se pueden dejar en 5)Cons: No es muy intuitiva su cláse, más numérica.","4.9"
"1576032378-10199","https://losestudiantes.co/","Ramon RosalesEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/ramon-rosales","Excelente profesor. La clase es entretenida y Ramon es muy claro al explicar. Él debería dar todos los temas de Econometría 1. Tiene un esquema mental muy claro de que busca con cada clase y es muy metódico al momento de dar la clase. Pros: - Da bonos sobre la nota del segundo parcial. Cons: - Un poco bravo. (En general es muy amable, solo que le sacan la piedra los vagos).","5"
"1576032148-9907","https://losestudiantes.co/","Jimena HurtadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jimena-hurtado","Jimena es una excelente profesora, (creo que la mejor que he tenido hasta ahora) domina muy bien el tema y es muy clara. Toca saber tomar apuntes porque su uso del tablero es muy desordenado y poco claro (es la única clase en que he visto que nadie le toma foto al tablero). Los parciales no son fáciles, salen preguntas tanto de lecturas como de lo ...
Leer más...","5"
"1576032507-10381","https://losestudiantes.co/","Federico Gonzalez RodriguezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/federico-gonzalez-rodriguez","Es un profesor muy amable, atento y con mucha disposición. Le interesa mucho que uno aprenda. Pros: Trabaja temas interesantes
Sabe de educación
Busca nuevas maneras de enseñarCons: A veces se enreda un poco","5"
"1576032157-9926","https://losestudiantes.co/","Laura Jeanet Martinez RodriguezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/laura-jeanet-martinez-rodriguez","Es buena, se pone un poco brava a veces pero explica bien y logra que todos entiendan lo que dice.","4.8"
"1576032229-10052","https://losestudiantes.co/","Rafael Jose Santos VillagranEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rafael-jose-santos-villagran","Rafael es una persona que está estrictamente para enseñar la materia y se prepara muy bien para ello en cada clase, su relación con los estudiantes es cordial pero no va más allá, lo que a veces no ayuda a mejorar el ambiente en el salón de clase. Tiene mucho conocimiento del tema, pero es muy pasivo y eso en ocasiones genera que se pierda mientras explica. Sus experimentos en clase son muy buenos y normalmente da premios en los experimentos. Sus profesores complementarios son todos muy buenos, recomiendo a Luz Piñeros como la mejor.Pros: Experimentos en clase
Cordialidad
Preparación
ConocimientoCons: Puede tornarse algo aburrido a quienes no les gusta la economía
Toca SÍ O SÍ leer para entender la clase
Parciales son los más difíciles de todos
Quiz sorpresa o comprobaciones de lectura","4"
"1576032359-10169","https://losestudiantes.co/","Augusto CanoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/augusto-cano","Entiendo que es un señor con mucho conocimiento. Sin Embargo, no sabe dictar una clase. Todas las clases son el hablando y muestra unas gráficas y unos cálculos en excel. Es muy difícil ponerle atención o interesarse por la clase. Asistí a su clase por respeto pero lo que aprendi, lo aprendi leyendo o en la complementaria. En la clase aprendi a hac...
Leer más...Pros: Un profesor con mucho prestigio 
Talleres cortosCons: Clases aburridas
Parciales medio complejos y mal estructurados
Sordo","3"
"1576032359-10160","https://losestudiantes.co/","Augusto CanoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/augusto-cano","La clase es demasiado aburrida. Augusto debido ser muy bueno más joven, pero en verdad su clase es extremadamente lenta. Hay que ser muy juicioso y hacer los talleres y quices bien. Además, hay que buscar otras fuentes porque el libro guía es pésimo, ya que la clase se basa en tratamiento matemático y el libro es netamente teoría de lógica matemáti...
Leer más...Pros: Sabe mucho
Cons: Lento
Aburrido
Presentaciones en Excel","1.5"
"1576032172-9992","https://losestudiantes.co/","Raquel BernalEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/raquel-bernal","Raquel es una gran maestra. Tiene un gran dominio de todos los temas y explica muy bien, además, es demasiado ordenada. Así mismo, Raquel es muy estricta en clase pero vale la pena ya que la clase se aprovecha mucho. Le molesta mucho que la gente haga preguntas sobre temas que uno ya debería saber, pero así mismo, premia mucho las intervenciones que dinamizan el desarrollo de la clase.Pros: Apasionada por enseñar
Da bonos por pasar al tablero","5"
"1576032486-10355","https://losestudiantes.co/","Leonardo GarciaEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/leonardo-garcia","Muy buen profesor. Fácil de entender y sumamente amable con sus estudiantes.","4.4"
"1576032172-9991","https://losestudiantes.co/","Raquel BernalEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/raquel-bernal","Raquel es una muy buena profesora, tiene la energía y el conocimiento de sobra para lograr  enseñar de manera efectiva los temas. Además, es una persona que sabe que la academia no es lo único y tiene un lado muy humano.","4.6"
"1576032592-10405","https://losestudiantes.co/","Fabio SanchezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/fabio-sanchez","a mí me gustó bastante su clase, las lecturas son extensas, pero si se pone atención es lograble","4.3"
"1576032359-10159","https://losestudiantes.co/","Augusto CanoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/augusto-cano","Augusto Cano es un profesor que se le nota la experiencia, pero considero que por su avanzada edad, ya no debería dar clase. Repite muchísimas veces lo mismo, y por ende, es muy difícil mantener la atención en la clase. En realidad aprendí todo usando los libros y en la complementaria, ya que en las magistrales era demasiado complejo entender a partir de las lentas explicaciones de Augusto. Los parciales son logrables, aunque hay que estudiar. Pros: Tierno
Dice los temas del parcial la clase anterior
Parciales y talleres lograblesCons: Muy muy lento
No escucha ya
No manda las presentaciones de PowerPoint","2.5"
"1576032860-10756","https://losestudiantes.co/","Alberto Carrasquilla BarreraEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/alberto-carrasquilla-barrera","Pros: GENIO","5"
"1576032127-9764","https://losestudiantes.co/","Jorge Higinio MaldonadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jorge-higinio-maldonado","Es muy buen profesor, es muy ordenado y sus clases van en exactamente el mismo orden de las lecturas entonces adelantarse es fácil y no es necesario leer. Hace muchas curvas en los parciales por eso es fácil dejarla altaPros: Es fácil dejarla alta","4.7"
"1576032159-9958","https://losestudiantes.co/","Guillermo Perry RubioEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/guillermo-perry-rubio","Es un excelente profesor. Pros: Excelentes explicaciones Cons: Demasiado temática.","4.6"
"1576032159-9943","https://losestudiantes.co/","Guillermo Perry RubioEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/guillermo-perry-rubio","Sabe mucho y esta bien preparado para las clases pero molesta mucho por el uso del celular en clase y por eso se distrae a veces. Dejan muchas lecturas pero no son totalmente necesarias pues el contenido de las presentaciones es muy bueno y es lo que preguntan los parciales. Sus clases son un poco monótonas, poco dinámicas y a veces no le da el tie...
Leer más...","4"
"1576032592-10389","https://losestudiantes.co/","Fabio SanchezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/fabio-sanchez","Fabio es buen profesor. Sabe mucho y a pesar de que es tartamudo explica bien. Sin embargo, Historia Económica General sin lugar a dudas es una clase tediosa por no decir otra cosa. Muchas lecturas, quices todas las semanas, 6 talleres a lo largo del semestre (el último taller lo asignaron durante semana de parciales); los monitores por lo general ...
Leer más...Pros: Si estudian las diapositivas y los quices los parciales no son tan duros.Cons: Mucho trabajo y los quices semanales son muy difíciles de pasar.","5"
"1576032798-10673","https://losestudiantes.co/","Rachid LaajajEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rachid-laajaj","Rachid es muy amable, genera un ambiente cómodo en la clase, además va MUY despacio para que nadie se pierda. El parcial de la primera parte estuvo demasiado largo, pero lo arreglaron con curva. En general el pone todo en las diapositivas, entonces si se pierden pueden revisarlas (no intenten copiar las diapositivas y además poner atención porque no sirve). Pros: Explica muy despacio, imposible perderse.Cons: No es muy ordenado con los temas, es mejor estar pendiente del orden por el programa.","4.6"
"1576032860-10754","https://losestudiantes.co/","Alberto Carrasquilla BarreraEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/alberto-carrasquilla-barrera","Carrasquilla sabe mucho y a pesar de que sus clases no sean tan dinámicas, uno aprende mucho. El problema es que sus tareas requieren de un dominio de diferentes bases de datos, que en ningún momento explican, tanto los complementarios como los monitores, tienen un máximo de palabras lo cual hace difícil expresar bien las ideas, ademas que en algunas ocaciones las tareas no tienen nada que ver con los temas vistos en clases. Pros: Sabe mucho Cons: No contesta correos 
La metodología de las tareas","3.7"
"1576032148-9895","https://losestudiantes.co/","Jimena HurtadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jimena-hurtado","Jimena Hurtado es una de las mejores profesoras de la facultad de economía. Le apasiona de sobremanera su área de trabajo y se empeña en que uno entienda lo que quiere transmitir. La verdad disfruté mucho su clase y la recomiendo mucho para pensarse cosas que cotidianamente olvidamos y nos apropiemos de una opinión crítica y pensante ante nuestra realidad. Pros: Excelente
Conoce el tema 
Está atenta a sus estudiantes y lo que necesiten 
Le importa la realidad del país y nuestra formación como profesionalesCons: La letra (Está intentando mejorar y usa tablero electrónico algunas veces)","5"
"1576032359-10153","https://losestudiantes.co/","Augusto CanoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/augusto-cano","Augusto Cano es una eminencia de profesor, me imagino que en su mejor época debió ser demasiado influyente en la economía de Colombia. El ahora dicta clase por hobby y le gusta mucho la microeconomía, pero las clases son aburridas. Repite mucho los temas y por eso la clase avanza muy lento, sin embargo es interesante cuando se sale del tema de clase y empieza a contar algunas de sus anécdotasPros: Sabe mucho del tema

Cons: El contenido de la magistral no es suficiente para realizar los talleres
Es un poco aburrido","3.7"
"1576032891-10775","https://losestudiantes.co/","Hernando Zuleta GonzalezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/hernando-zuleta-gonzalez","Hernando es un crack, conoce todos los temas perfectamente; de hecho escribió el libro de la clase. Es una excelente persona y está dispuesto a responder cualquier duda.
Algunas veces corre un poco por la cantidad de tema que se debe ver y uno se puede perder si no está bien concentrado.
Los complementarios son buenos y desarrollan detalladamente l...
Leer más...Pros: Sabe mucho, buenos complementarios, parciales acordes con la clase, excelente libro, notas justas.Cons: En la magistral no se alcanzan a dar todos los detalles y uno se puede perder si no está bien atento.","4"
"1576032592-10429","https://losestudiantes.co/","Fabio SanchezEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/fabio-sanchez","Fabio sabe muchísimo del tema, pero no logra transmitirlo de una manera que sea interesante. Es una clase muy tediosa porque hay quices todas las semanas, hay talleres muy largos en parejas aleatorias. Pros: Hace un ""parcial extra"" que sirve de bono para subir la nota del primer parcialCons: Tartamudea 
Clase monótona","2"
"1576032675-10558","https://losestudiantes.co/","Alvaro RiascosEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/alvaro-riascos","Profesor que sabe mucho del tema, pero que a veces se pierde mucho. Toca estar muy atentos. Sin embargo, eso no le quita lo amable que es. Los parciales son lo esperado. Hay que trabajarles con anticipación.","4.2"
"1576032132-9786","https://losestudiantes.co/","Juan Camilo CardenasEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/juan-camilo-cardenas","Excelente profesor, es muy atento y amable y tiene un buen manejo de la clase.Pros: Todo","5"
"1576032729-10581","https://losestudiantes.co/","Oscar Reinaldo Becerra CamargoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/oscar-reinaldo-becerra-camargo","EXCELENTE profesor, uno de los mejores de economía, prepara la clase es MUY atento a todo, es amable, y muy inteligente. Los parciales son largos, pero estudiando lo básico se puede pasar con notas altas. Muy recomendado, además explica con ejemplos prácticos Pros: Inteligente y organizado Cons: Los talleres son un poco largos","5"
"1576032622-10491","https://losestudiantes.co/","Jose Alberto Guerra ForeroEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jose-alberto-guerra-forero","En general, sus habilidades como profesor son muy bajas como para dictar una clase con tanto nivel de detalle. Cons: Excesivo uso de diapositivas","2"
"1576032132-9780","https://losestudiantes.co/","Juan Camilo CardenasEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/juan-camilo-cardenas","Juan Camilo es un excelente profesor (además de ser un investigador reconocido internacionalmente y un gran ser humano) que fomenta la curiosidad científica (orientada a temas socialmente relevantes) en sus estudiantes. Tomar esta clase me permitió descubrir mi pasión por la economía del comportamiento (si les interesa este tema tomen esta clase).","5"
"1576032148-9904","https://losestudiantes.co/","Jimena HurtadoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/jimena-hurtado","es excelente profesora, sus clases son muy divertidas y la forma en como abarca la dinámica del curso va dirigida a que se aprenda para la vida y no solo para la clase. Pros: todo","5"
"1576032673-10554","https://losestudiantes.co/","Alvaro Jose Pinzon GiraldoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/alvaro-jose-pinzon-giraldo","El mejor complementario de nicolas, explica como nadie. Super recomendado.","5"
"1576032229-10024","https://losestudiantes.co/","Rafael Jose Santos VillagranEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rafael-jose-santos-villagran","Es una gran profesor, le importa que sus estudiantes aprendan, hace amena la clase, explica bien, y es fácil entender y se le saca mucho jugo a la clase desde que se haya leído el libro antes.Pros: si le gusta la economía, y ha leído el libro desde antes, es una delicia de clase, se aprende mucho, se conoce el por qué de muchas cosas y simplemente sale mucho más inteligente después de haber visto el curso.Cons: si no lee el libro o tiene una habilidad de comprensión sobrehumana para no necesitar leerlo no espere dejar la materia encima de 3.3/3.5","4.6"
"1576032471-10304","https://losestudiantes.co/","Andres MoyaEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/andres-moya","Moya es muy buen profesor. Logra que la gente mantenga la atención en su clase y explica demasiado bien.Pros: Hace que a uno le den ganas de aprender
Siempre relaciona lo que explica con situaciones de la vida cotidiana
Cons: Los parciales no son tan faciles","5"
"1576032502-10374","https://losestudiantes.co/","Angela Bibiana Gonzalez TorresEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/angela-bibiana-gonzalez-torres","Sinceramente es de las peores complementarias que he tenido hasta el momento. No explica bien, tiene todas sus clases anotadas en hojas y solo las transcribe al tablero, es confusa, olvidadiza, se le olvidan los quices el dia que hay quices y no demuestra un gran menejo del temaPros: es buena genteCons: es mala enseñando","2"
"1576032624-10505","https://losestudiantes.co/","Ana Maria Ibañez LondoñoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/ana-maria-iba%C3%B1ez-londo%C3%B1o","Ana María es una excelente profesora. Ella en la magistral sólo se concentra en la teoría, por lo que resolver las tareas puede ser un poco difícil. Sin embargo, con un buen complementario la clase no es difícil. Los parciales no son muy fáciles, pero se parecen bastante a los talleres. Además, si al curso leva mal hacer curva.","4.5"
"1576032729-10580","https://losestudiantes.co/","Oscar Reinaldo Becerra CamargoEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/oscar-reinaldo-becerra-camargo","Es un buen profesor y hace curvas. Los talleres son muy largos.","4"
"1576032471-10314","https://losestudiantes.co/","Andres MoyaEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/andres-moya","Me parece que explica muy bien todos los temas de la primera parte del curso, es muy atento a las dudas de sus estudiantes y se preocupa porque todos tengan claro los temas. Hace buenos chistes y conecta muy bien la clase con situaciones de la vida cotidiana Pros: Casi todoCons: Examenes más o menos largos y elaborados.","5"
"1576032229-10005","https://losestudiantes.co/","Rafael Jose Santos VillagranEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rafael-jose-santos-villagran","Se nota el conocimiento que tiene sobre la materia y lo mucho que disfruta enseña, sin embargo, aveces al tratar de explicar se enreda un poco. Por hacer algunos talleres dinámicos nos toco hacer una clase extra en semana de parciales. Pros: Se dedica a responder todas las dudas. 
Parciales acordes a los talleres Cons: Se puede enredar un poco","3.9"
"1576032229-10016","https://losestudiantes.co/","Rafael Jose Santos VillagranEconomía","https://losestudiantes.co/universidad-de-los-andes/economia/profesores/rafael-jose-santos-villagran","Es un profesor muy estricto y hace quices y parciales complicados, pero eso hace que uno aprenda mucho y quede muy preparado para el final. Pros: Se aprende mucho, y el final es muy fácil se se vio la clase con el
Siempre está dispuesto a resolver dudasCons: Hace controles de lectura, por lo que toca leer y asistir a todaas las clases
Parciales difíciles","3.4"
