web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
1576037648-13827,https://losestudiantes.co/,Harold Enrique Castro Barrera 🎖Ingeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/harold-enrique-castro-barrera,"Muy buen profesor, y gran persona, no me agradó que se basara tanto en las diapositivas para dar clase pero se le acepta. Si tiene dudas se las responde bien claro y tambien hace preguntas sobre todo si ud tiene cara de despistado.
Si saca el celular en medio de la clase y lo mira por mas de 2 segundos lo va a llevar en la mala (le recomiendo que lo deje en la maleta en lo que dura la clase). Creo que dejó sacar hojita de apuntes para el parcial",4.2
1576037610-13622,https://losestudiantes.co/,Dario CorrealIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/dario-correal,Dario es de los mejores profesores en el departamento. Es estricto con su materia pero sabe explicar muy bien todos los temas. Se enfoca en el efectivo aprendizaje del estudiante y siempre está disponible para cualquier duda que uno tenga.,5
1576037677-14078,https://losestudiantes.co/,Andres Dario Moreno BarbosaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/andres-dario-moreno-barbosa,"Sabe del tema, explica muy bien, es buena persona y quiere que sus estudiantes entiendan los temas",5
1576037532-13079,https://losestudiantes.co/,Juan Francisco Diaz FriasIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/juan-francisco-diaz-frias,"Juan Francisco es muy bueno. En principio puede parecer que su metodología no es buena, pero el hecho que grabe sus clases y las suba a YouTube es algo de agradecer. El dominio del tema es claro, y trata de explicar todo lo más ""masticado"" posible, además de hacer actividades en clase para comprobar lo aprendido. No es un profesor imposible, pero si requiere que el estudiante estudie y haga ejercicios por su cuenta. Fue un profesor invitado durante 1 año, pero ojalá vuelva a dictar más cursos en la universidad.",4.5
1576037567-13291,https://losestudiantes.co/,Jose Dario Diaz VelascoIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/jose-dario-diaz-velasco,"Es un profesor bastante regular, aunque ayuda mucho, no explica y pone trabajos muy duros Pros: Ayuda Cons: No explica",3.1
1576037675-14054,https://losestudiantes.co/,German Enrique Bravo CordobaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/german-enrique-bravo-cordoba,"Personalmente creo que German es una buena persona, pero le falta mucho en el area de pedagogia en general, considero que el principal problema son las reglas que se tienen en clase y la manera en la que esta se dicta, ya que al no permtir que los estudiantes tengan diapositivas o parciales viejos, se dificulta el estudiar para la materia en general",3
1576037582-13403,https://losestudiantes.co/,Rubby Casallas GutierrezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rubby-casallas-gutierrez,"Es buena profesora maneja bien el tema y ayuda a todos con las dudas y dificultades que puedan tener. Sin embargo, le falta prudencia para expresar a los estudiantes las cosas que le molestan y puede llegar a ser grosera expresando esto. Pros: Ayuda
Explica
Maneja el temaCons: Le falta prudencia",4
1576037656-13861,https://losestudiantes.co/,Nicolas Cardozo AlvarezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/nicolas-cardozo-alvarez,"Me pareció que el aprendizaje con nicolas fue muy complicado de llevar acabo, y por eso tuve que esforzarme mucho para pasar la materiaPros: Se nota demasiado que sabe del temaCons: Se confunde mucho",2.8
1576037612-13632,https://losestudiantes.co/,Gloria Cristina Cortes BuitragoIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/gloria-cristina-cortes-buitrago,"La profesora es muy buena explicando y da algunos bonos a veces. La verdad no califica tan duro en comparacion a otros profesores del departamento y se esfuerza bastante en explicar de manera didactica las cosasPros: La calificacion no es tan dura.
Se esfuerza por explicarte si no entiendes algo, hasta te ayuda con los ejercicios.
Da bono si envias absolutamente todos los laboratorios. Estos bonos van en la nota del final escrito.
Le va a uno muy bien en los finales de programacion.Cons: Es un poco vieja escuela y si no haces las cosas de la forma que ella quiere, asi esten bien te va a bajar bastantes puntos.
Llega tarde a clases.",4.5
1576037541-13119,https://losestudiantes.co/,Victor Manuel Toro CordobaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/victor-manuel-toro-cordoba,"Pocos profesores logran hacer que sus clases sean cada vez mas aburridas... Victor logra hacer esto de manera cabal. Pero pilas! No se vaya a quedar dormido o a distraerse con algo diferente a la clase, porque Victor regaña como abuelito gruñon.

Habiendo dicho eso, la clase puede ser tan interesante como usted lo desee, solo basta un poco de imagi...
Leer más...",2
1576037645-13786,https://losestudiantes.co/,John Alexis Guerra Gomez 📊🎖Ingeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/john-alexis-guerra-gomez,"John es excelente profesor, se preocupa porque todos entiendan, se nota que le gusta lo que hace y por eso te motiva a todo. Las clases son muy dinámicas, le encanta que la gente pregunte y le encanta resolver dudas, es súper paciente. Muy recomendadoPros: amable, muy agradable, buen profesor, explica muy bien, tiene paciencia",5
1576037582-13425,https://losestudiantes.co/,Rubby Casallas GutierrezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rubby-casallas-gutierrez,"Rubby es una profesora que sabe mucho pero realmente no lo muestra mucho en los espacios de clase. Se nota que no le llama mucho la atención lo que se desarrolla en la materia. No se aprende casi nada porque el proyecto desarrollado a lo largo del semestre es copiar y pegar de un modelo y acoplarlo a lo que uno necesita. La parte visual de HTML y CSS lo explica por medio de un pdf y así da por sentado que uno ya entiende dichos lenguajes. 
Para los parciales pregunta muchas cosas que no se dicen en clase o que pasó muy por encima además de poner muchas cáscaras que no son perceptibles por lo poco que se abarca de teoría en clase.
Las herramientas que se utilizan para revisar los proyectos y que utilizan los monitores están mal implementadas y tuvieron errores a lo largo de todo el semestre.
Responde demasiado tarde los correos y en la mayoría de los casos son con frases que no le responden a uno lo que se preguntó entonces desmotiva a seguir escribiendo.Pros: Sabe muchoCons: Desorganizada
Falta de interés en la materia
No explica mucha teoría
Pone muchas cáscaras en parciales",3.3
1576037675-14048,https://losestudiantes.co/,German Enrique Bravo CordobaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/german-enrique-bravo-cordoba,"Es de esos profesores que lo hacen a uno preguntarse si es posible dormir tranquilo en la noche sabiendo que ganas tanta plata haciendo tan poco (nulo) trabajo. Pros: Agradable como personaCons: No prepara la clase
Solo lee diapositivas",1
1576037619-13668,https://losestudiantes.co/,Carlos Antonio Navarrete PuentesIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/carlos-antonio-navarrete-puentes,Es un maestro que siempre intenta que los estudiantes entiendan. Busca la atención en los estudiantes. Propone ejemplos de la vida cotidiana para tener una visión diferente de la materia y entender más fácil. Le gusta que los estudiantes siempre tengan muy buena ortografía.Pros: Muy amable. Atiende fuera de clase. Resuelve dudas.  Responde correos. Cons: Se demora un poco en entregar notas. Baja en los parciales por errores de ortografía,5
1576037537-13099,https://losestudiantes.co/,Jhon Alejandro Triana TrujilloIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/jhon-alejandro-triana-trujillo,"Es buen profesor, busca hacer la clase agradable y que se entienda bien sea por los ejemplos de las diapositivas o por parte de él. Además, busca la manera de ayudar a los estudiantes con las entregas.Pros: Envía diapositivas
Da bonos
Parciales justos
La asistencia es importanteCons: A veces la clase se vuelve aburrida (era a las 6)",5
1576037579-13370,https://losestudiantes.co/,Rafael Enrique Gomez DiazIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rafael-enrique-gomez-diaz,Tal vez es el mejor profesor que he tenido en mi carrera. Su clase siempre es interesante y el dominio del tema no puede ser mejor.,5
1576037497-12962,https://losestudiantes.co/,Jose Tiberio Hernandez PenalozaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/jose-tiberio-hernandez-penaloza,"Es muy apasionado con la clase, pero suele ser desorganizado con las cosas en general. Los temas de la clase (los pocas que se ven) las suelen explicar los monitores y son muy poco tema, con excepción de sistemas numéricos, que explica pero toca estudiar también en la casa.
Los proyectos (sprints) los van a parir si su grupo es malo y en algunos casos puede que hasta les toque hacerlo todo solos (los grupos se organizan aleatoriamente).Pros: Las clases son graciosas.Cons: Se aprende poco.
Es muy desordenado.",3
1576037610-13611,https://losestudiantes.co/,Dario CorrealIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/dario-correal,"Muy buen profesor, mantiene un balance entre la enseñanza teórica y práctica muy buena, recomiendo mucho ver clases con él y aunque deja mucha lectura, depende del estudiante cumplir con los retos que el profesor propone",5
1576037603-13571,https://losestudiantes.co/,Silvia TakahashiIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/silvia-takahashi,"Para muchos estudiantes es el primer contacto con la rama formal de la carrera. Los temas tienen un nivel de alto dificultad teniendo en cuenta que muchos llegamos a la universidad sin ningún background en matemáticas para ciencias de la computación. Es por esto que resulta normal que Silvia se enrede un poco explicando los temas pero siempre esta dispuesta a resolver dudas y su quizes permiten seguir el curso de forma semanal. He entendido que últimamente dicta las clases en inglés y puede que esto le permita explicar más naturalmente los temas.Pros: Dispuesta a resolver dudas
Justa con las notas
Tiene en cuenta la dificultad para cada grupo a la hora de calificarCons: Se enreda un poco explicando",4
1576037597-13496,https://losestudiantes.co/,Juan Camilo Ibarra LopezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/juan-camilo-ibarra-lopez,"Pros: Explica muy bien 
parciales pertinentes
Amable",5
1576037574-13319,https://losestudiantes.co/,Alvaro Andres Gomez D`Alleman 🥇Ingeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/alvaro-andres-gomez-d%60alleman,"Es un excelente profesor, muy amable y ayuda a sus estudiantes a entender con ejercicios prácticos. Lleva a que la dinámica de la clase sea muy alegre y a que los estudiante terminen por generar un entorno de confianza y colaboración. Pros: Todo (en serio)",5
1576037579-13381,https://losestudiantes.co/,Rafael Enrique Gomez DiazIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rafael-enrique-gomez-diaz,"El profesor tiene un dominio total del tema, su clase es muy interesante y es muy atento a cualquier pregunta.",5
1576037606-13588,https://losestudiantes.co/,Christian Fernando Ariza PorrasIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/christian-fernando-ariza-porras,"Muy dedicado, muy amigable, otorga bonos en los parciales, está disponible para consejos o incluso solo para parchar.Pros: -Le dedica mucho tiempo a cualquier duda hasta que quede clara
-No aburre
Cons: -En ocasiones se excede en las explicaciones de cosas muy simples hasta ser redundante.",5
1576037495-12924,https://losestudiantes.co/,Fabio Hernan Castillo CoyIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/fabio-hernan-castillo-coy,"Fabio se preocupa por los estudiantes y sigue mucho el programa, hace buenos ejemplos y tiende a ser un poco bromista, pero el tiene preferencia con los ingenieros de sistemas y los parciales no son tan vaciles en su mayoría, si o si tiene que leerse el libro y los parciales teóricos son mas largos que los de las otras seccionesPros: parciales logrables
buena persona

Cons: parciales muy de memoria 
llega tarde 
preferencias con ISIS",3.2
1576037640-13776,https://losestudiantes.co/,Miguel Angel De Avila BulaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/miguel-angel-de-avila-bula,"Buenisimo profesor para complementar todo lo que no se alcanza a entender en la magistral de MELPros: Amable
Pendiente
Disponible en horarios de atención
Ayuda siempreCons: Ninguno",5
1576037610-13615,https://losestudiantes.co/,Dario CorrealIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/dario-correal,"Un profesor espectacular. Conoce de todos los temas que pueden involucrarse con el curso de Arquitectura y Diseño de Software. Es organizado, dedicado y siempre tiene un impulso para enseñar a los demás lo mejor posible. Es comprensivo, apasionado y explica de maravilla. No dude en inscribir cursos con él, cualquier curso.Pros: Muy inteligente
Paciente
Muy claro con las explicaciones",5
1576037662-13966,https://losestudiantes.co/,Mario Linares VasquezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/mario-linares-vasquez,"Mario es sin lugar a duda de los mejores profesores que he tenido en mi carrera. Se nota que tiene dominio del tema, es bueno explicando y le resuelve a uno casi cualquier duda que se tenga. Lo que más me tramó de él fue las ocasiones que pude ir a su oficina a realizar varias preguntas del tema, dado que a uno lo referencia a diversas fuentes y temas que en parte le abren la mente a uno en varios aspectos.Pros: -Bueno explicando
-No lee diapositivas
-Da buenas referencias para investigar",5
1576037535-13093,https://losestudiantes.co/,Jorge Alexander Duitama CastellanosIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/jorge-alexander-duitama-castellanos,"Es un excelente profesor sin mencionar su buena personalidad y sentido del humorPros: + Explica super bien y se preocupa por que los temas queden muy claros
+ Siempre está abierto a cualquier pregunta o inquietud y hace lo posible por ayudarCons: - Tiene una letra muy fea",4.8
1576037600-13516,https://losestudiantes.co/,Lizeth Andrea Herrera SuescunIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/lizeth-andrea-herrera-suescun,"Muy buena profesora. Explica bien los temas de cada nivel y atiende con gusto las dudas que se tengan en clase (Si se tiene problemas con el ejercicio normalmente saca tiempo para revisarlo todo con la persona presente hasta encontrar el error).

Teniendo en cuenta que no todos los que ven APO son de Sistemas, permite sacar los apuntes en los exámenes para revisar los comandos y esas cosas. Además, los exámenes que realiza son de lo que explica en clase y esta dispuesta a aclarar cualquier enunciado que no sea claro.


La asistencia en los laboratorios fue opcional y en los ultimos niveles los preparaba dependiendo de que necesitaramos (trabajar en ejercicio o algunos ejercicios para reforzar el tema).
Pros: -Permite el uso de apuntes en exámenes.
-Es muy amable.",4.5
1576037593-13484,https://losestudiantes.co/,Laura Maria Ruiz GomezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/laura-maria-ruiz-gomez,"Es muy querida pero no se toma su trabajo muy enserio.Pros: Domina ciertos temas Cons: No domina todos los temas
No le mete pasión a la clase",1
1576037582-13416,https://losestudiantes.co/,Rubby Casallas GutierrezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rubby-casallas-gutierrez,"Rubby, a pesar de ser un persona amable es muy cerrada a las preguntas (literalmente te hace sentir como estúpido cuando le preguntas algo). No se ve interés ni preparación para la clase. Ella llegaba a leer el material de preparación de clase en vez de temas e inquietudes importantes, que a la hora de hacer código aparecían y todos nos dábamos cue...
Leer más...Cons: No tiene interés porque las personas entiendan.",1.5
1576037559-13247,https://losestudiantes.co/,Christian Camilo Aparicio BaquenIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/christian-camilo-aparicio-baquen,"Es un muy buen profesor, se preocupa por que los estudiantes entiendan el tema, los da de forma clara y con ilustraciones para que se entienda mejor.Hace la clase muy interesante, es cordial con los estudiantes, se acuerda de cada estudiante y su desarrollo en la materia. La mayoría de parciales son acorde a lo que explica en clase.Pros: Esta pendiente a los reclamos de los estudiantes.",5
1576037577-13345,https://losestudiantes.co/,German Augusto Sotelo Arevalo 🎖Ingeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/german-augusto-sotelo-arevalo,"Esta fue mi segunda clase con él. Sabe mucho del tema ya que participó el maratones internacionales y la vaina. En comparación con APO 1 honores, es más difícil (con sotelo). Aun así, es muy lograble ya que si se está viendo APO 2 honores es que la persona no es tan mala programando. Hace curvas pequeñas y ayudas si a todos les va mal en los parciales.",3.5
1576037645-13795,https://losestudiantes.co/,John Alexis Guerra Gomez 📊🎖Ingeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/john-alexis-guerra-gomez,"Excelente profesor, el mejor profesor que tuve durante mi carrera, le encanta enseñar y se le nota en cada clase. Sus clases consisten en principio en una explicación teórica del tema y acto seguido se sienta a escribir código (mientras lo proyecta) sobre el tema mientras resuelve dudas. Además, en ocasiones graba las clases para que luego pueda ser consultado lo que desarrollo. Lo mejor del curso es que se aprenden temas/tecnologías frecuentes y los proyectos son sobre los temas que los estudiantes decidan.Pros: Le encanta enseñar
Los temas que enseña son actuales y útiles
Deja que los estudiantes elijan los temas en que quieren trabajar en sus proyectos.",5
1576037554-13201,https://losestudiantes.co/,Olga Mariño DrewsIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/olga-mari%C3%B1o-drews,"Es muy amable y se preocupa por sus estudiantes, aclara todas las dudas y se interesa en que el tema quede claro para todos. Su actitud siempre es buena y hace parciales fáciles. Deja ejercicios parecidos a los parciales para practicar y no es difícil dejar la materia en 5.Pros: Hace bonos en clase
Parciales fáciles
Atiende todas las dudas
Cons: Habla muy rápido y la clase se puede tornar tediosa
Hay que apoyarse en el libro",4.5
1576037675-14063,https://losestudiantes.co/,German Enrique Bravo CordobaIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/german-enrique-bravo-cordoba,"Germán es un buen profesor, sabe lo que enseña.Pros: Es amable y receptivo a dudasCons: Se enreda un poco explicando",4
1576037546-13142,https://losestudiantes.co/,Joshsua James Gonzalez DiazIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/joshsua-james-gonzalez-diaz,"Es muy buen profesor y hace la clase muy dinámica, si participas en clase seguro te va bien. Los parciales suelen tener dificultad a la hora de comprender el enunciado pero no son difíciles de hacer.Pros: La clase es dinámica y el profesor es de buen sentido del humor.
Hace bonos durante los parcialesCons: Espera que los estudiantes hayan leído y aveces se frustra cuando no lo hacen.",4.5
1576037582-13397,https://losestudiantes.co/,Rubby Casallas GutierrezIngeniería de Sistemas,https://losestudiantes.co/universidad-de-los-andes/ingenieria-de-sistemas/profesores/rubby-casallas-gutierrez,"Rubby me pareció una excelente profesora, siempre está muy pendiente del desempeño de cada equipo y te soluciona cada duda que tengas. Fui varias veces a su horario de atención y fue muy provechoso; me solucionó muchos errores y dudas y me dio consejos de cómo mejorar la aplicación. El problema con Rubby es que espera mucho de los equipos y se estr...
Leer más...Pros: -Sabe mucho
-Soluciona cualquier duda
-Responde correos rápido
Cons: -Regaña, en especial a los estudiantes vagos y que llegan tarde",5
